State 	ExpPrior[ Recombination rate ]	Coalescent	treeLikelihood	 num.patterns	 num.nodes	popSize	rec.rate	kappaR	kappaY	site.height	site.bps	total.bps	 mc.speed 
2355000	-4.6943	142.2103	-16259.70828118401	602	30	0.00354421	36.886403	1.28123	0.886301	0.011838948633456763	3	4	15060.24
2360000	-6.0985	155.279	-16259.915902816883	591	29	0.00316863	71.991234	1.218521	1.032327	0.013031856484870303	3	5	14792.9
2365000	-4.8327	122.6516	-16262.840304780042	593	29	0.00583728	40.346083	1.126092	1.388853	0.012752495416035587	2	2	15625.0
2370000	-5.1358	120.9688	-16272.917582194053	588	29	0.00564147	47.922275	1.028634	1.167743	0.012927493236993406	2	2	15384.62
2375000	-5.7472	131.3565	-16274.020033757668	609	29	0.00510892	63.208943	1.253594	1.127282	0.010675540090796973	3	3	15625.0
2380000	-3.7764	123.7402	-16259.657843598232	591	29	0.00459603	13.937649	1.063369	1.194363	0.012839968499161782	2	2	15479.88
2385000	-5.846	134.7324	-16261.68080739693	575	28	0.00357284	65.676993	1.095224	0.885202	0.01113448120777335	3	3	15527.95
2390000	-4.943	137.0075	-16259.622130238702	584	29	0.00359524	43.102795	1.134531	1.103773	0.010524688018575023	3	3	15479.88
2395000	-5.05	136.5645	-16265.641986667079	611	30	0.002785181	45.778609	1.200035	0.880054	0.013181858409796418	3	3	15105.74
2400000	-4.5962	138.3091	-16260.511271679283	612	30	0.00619652	34.432178	0.968154	0.894658	0.012421232046807548	4	4	14925.37
2405000	-4.3585	131.8008	-16272.307795951012	612	30	0.00393482	28.491757	1.309673	1.338789	0.011396365382648002	3	3	14836.8
2410000	-7.3506	162.8601	-16268.916074204802	603	30	0.0041926	103.293793	1.173671	0.506686	0.010732536876008586	3	6	15060.24
2415000	-4.7562	126.3472	-16259.275544486412	584	29	0.00724685	38.434189	1.089575	1.091337	0.013157217831579878	3	3	15337.42
2420000	-5.3167	133.7167	-16260.236264599183	591	29	0.00324121	52.444786	1.024412	1.087904	0.01293654383207071	3	3	15060.24
2425000	-5.4733	136.0206	-16259.361295954106	591	29	0.00415358	56.360335	1.181077	0.78571	0.012177147342274302	3	3	15243.9
2430000	-5.6191	125.8602	-16262.045192128384	576	28	0.0035222	60.006853	1.026555	1.273479	0.011338281643607976	2	2	15105.74
2435000	-4.0826	124.7618	-16266.093109782512	596	29	0.00387531	21.594121	1.197187	1.414164	0.010597021850335108	2	2	15384.62
2440000	-8.3003	173.5331	-16264.939496395158	607	32	0.00340345	127.034582	1.297358	1.026146	0.01336110657912443	7	7	15337.42
2445000	-4.5119	133.6926	-16263.84623835931	580	29	0.00370272	32.324364	0.896378	0.538535	0.012862981105555964	3	3	15337.42
2450000	-6.0392	140.8869	-16265.517784282954	596	29	0.00542636	70.508375	1.071366	0.872942	0.011881931726479182	3	4	15151.52
2455000	-6.218	148.0468	-16261.958144818256	608	36	0.00358533	74.97822	1.034271	0.831215	0.01040292856933507	5	5	15105.74
2460000	-5.1873	127.428	-16259.234961625923	598	29	0.00478419	49.209572	1.066057	1.079711	0.011951836275355525	2	2	14245.01
2465000	-4.8467	146.2298	-16260.406065026844	575	28	0.00376125	40.694908	1.030801	0.629649	0.011257147123505805	2	4	15384.62
2470000	-4.4463	124.2166	-16261.318127684952	592	29	0.00334838	30.685378	1.022051	0.952727	0.010964024615313222	2	2	15151.52
2475000	-4.8457	151.0155	-16266.732104702085	611	30	0.00370177	40.671188	1.054507	1.264018	0.012741927715667668	4	5	15060.24
2480000	-4.5739	127.9742	-16264.845649582316	579	28	0.003031357	33.876377	1.212309	1.192263	0.013485754170386976	2	2	15151.52
2485000	-4.7467	127.3655	-16263.973678948272	578	29	0.00453959	38.196448	0.85827	1.700005	0.010379951225886518	2	2	15015.02
2490000	-5.0084	154.8744	-16271.717151261764	605	30	0.002591265	44.73793	1.136056	1.170013	0.01240710145268161	5	5	15060.24
2495000	-8.45	161.0713	-16262.155482055436	619	36	0.00460287	130.778097	1.098808	0.614156	0.011161373093743874	5	6	15625.0
2500000	-5.2095	128.4361	-16270.198894391742	577	28	0.00355044	49.764578	1.162949	1.046793	0.010495560063193625	2	2	14970.06
2505000	-4.4145	125.901	-16264.65341820129	574	28	0.00364794	29.889915	1.194073	0.877234	0.010703329040281762	2	2	15015.02
2510000	-4.234	126.7623	-16268.73389078115	591	29	0.00761277	25.378794	1.058819	0.677651	0.01257536671124951	3	3	15479.88
2515000	-5.524	146.4775	-16262.386337203037	598	31	0.002876969	57.628343	1.20703	0.903503	0.01123356491039492	4	4	15527.95
2520000	-4.0865	133.2722	-16259.349994817496	624	31	0.0033699	21.689732	1.10838	1.025687	0.011270046228582938	3	3	14534.88
2525000	-6.2194	130.3482	-16262.724969200188	594	30	0.00300701	75.012809	1.088291	0.854138	0.012175809806600477	3	3	15243.9
2530000	-8.5348	165.0335	-16261.975865504286	639	36	0.00464066	132.898427	0.888137	1.163989	0.011771169152460098	4	7	14450.87
2535000	-7.0781	169.3555	-16264.489699139674	621	33	0.00327164	96.479727	1.170558	1.428288	0.011590207262061036	6	7	14880.95
2540000	-5.6048	131.4214	-16259.26217785394	581	29	0.00692078	59.648717	1.018356	0.820302	0.01108213914719067	2	3	15576.32
2545000	-9.7084	141.928	-16264.87755530508	572	29	0.004958	162.239229	1.090899	1.12821	0.011255325900992106	4	4	15151.52
2550000	-6.8862	122.1955	-16265.286162328222	604	29	0.00392553	91.682157	1.208308	0.891442	0.012546090166968983	2	2	14792.9
2555000	-5.5805	133.4439	-16261.466062374257	594	29	0.00449659	59.041309	0.911978	1.078974	0.013030708086248488	3	3	15243.9
2560000	-6.3842	138.0759	-16262.85518089903	593	29	0.00332251	79.132452	1.29532	0.859656	0.011408567503051172	3	3	15290.52
2565000	-6.0026	131.152	-16265.340065633103	572	28	0.00444043	69.59417	1.076256	1.158725	0.012893800346738066	3	3	15105.74
2570000	-6.4431	126.5732	-16264.199394356696	572	28	0.00334782	80.605604	1.078523	0.91801	0.011353351864897958	2	2	15290.52
2575000	-9.0878	125.8477	-16263.633790961847	593	29	0.00392742	146.722677	1.206531	1.134673	0.010647524737429756	2	2	15384.62
2580000	-6.5463	143.2812	-16263.413106832157	600	29	0.003048857	83.185997	0.951715	1.017501	0.011409524403679058	4	4	15060.24
2585000	-6.7812	143.9108	-16264.2521552994	578	29	0.00478392	89.05748	0.7986	0.692134	0.011256535175975484	4	4	15432.1
2590000	-4.8868	135.5465	-16259.122895886629	579	29	0.00432824	41.698256	0.995573	0.95091	0.01237539411967356	3	3	15432.1
2595000	-3.8019	151.4238	-16262.592330147976	587	29	0.00376428	14.576035	1.220805	0.895661	0.013746727992064077	4	6	15432.1
2600000	-5.5644	145.2905	-16257.819695366592	610	30	0.00361854	58.637448	1.082694	1.293438	0.0128799125820026	4	4	15625.0
2605000	-4.4657	122.7134	-16262.478900210288	611	30	0.002617547	31.170204	1.067597	0.909739	0.012709101651017626	2	2	10416.67
2610000	-4.4135	118.2889	-16275.24705571041	590	29	0.00626826	29.865532	0.893238	1.6651	0.013475471597491668	2	2	15197.57
2615000	-5.5337	136.9112	-16267.464572909515	587	29	0.00353407	57.871579	1.084188	1.000356	0.010101072181447774	3	3	15060.24
2620000	-6.4835	130.3291	-16264.03553396189	616	30	0.003041383	81.616214	1.043817	0.779648	0.0106324704636558	2	2	15105.74
2625000	-3.8689	127.5698	-16264.676845391848	614	30	0.00518989	16.251536	1.034322	0.507072	0.012492473209586089	3	3	15432.1
2630000	-5.2493	127.0478	-16261.857203556254	580	29	0.00360604	50.761255	1.247932	1.070007	0.01048252374894585	2	2	15576.32
2635000	-4.9861	128.0661	-16264.964794951211	578	28	0.003092942	44.181403	0.953562	1.745059	0.011053101479735483	2	2	15105.74
2640000	-5.0009	159.8421	-16256.979098552629	591	30	0.00341388	44.551766	1.017377	1.358177	0.011589110050476735	4	6	15527.95
2645000	-4.826	127.1824	-16266.153247389066	588	29	0.00358803	40.177924	0.973459	0.997153	0.010882954710803154	2	2	15290.52
2650000	-4.3292	124.1366	-16271.02978138656	581	28	0.00401833	27.758646	1.121725	0.951154	0.014301029754980148	2	2	15527.95
2655000	-6.0698	137.0168	-16256.74941242876	575	28	0.00419658	71.274217	0.975258	0.681091	0.010663143060153764	3	3	15060.24
2660000	-5.2079	132.9856	-16259.23127101579	571	28	0.002922672	49.725575	1.12768	0.782066	0.012589551308983541	2	3	15337.42
2665000	-4.0777	135.4518	-16265.740698424417	600	30	0.00394475	21.470748	1.268416	0.802372	0.01184823106961167	3	3	15527.95
2670000	-4.6112	115.7583	-16273.105232285652	559	28	0.00423623	34.807737	1.042538	0.513248	0.010397090374565284	1	1	15151.52
2675000	-8.147	136.86	-16266.219234690585	602	32	0.00684649	123.203485	1.027213	0.819308	0.012257116180489278	4	4	14836.8
2680000	-4.1486	143.5677	-16276.62844903729	591	29	0.002890219	23.244152	1.199866	1.60873	0.011300240027523816	4	4	15527.95
2685000	-8.4119	136.3287	-16268.477685019068	601	30	0.00332165	129.825204	0.976606	0.89698	0.0115713529025384	3	3	15432.1
2690000	-5.1364	149.0326	-16257.254455924805	603	31	0.00408808	47.938035	0.943076	0.722095	0.012774807084363673	5	5	15060.24
2695000	-4.8199	136.8473	-16265.044965332152	597	31	0.00406252	40.026541	1.280872	0.686333	0.011164569285373627	3	3	15337.42
2700000	-5.4991	126.9749	-16263.080755694302	603	30	0.00465699	57.006827	1.169826	1.259183	0.011022991427213894	2	2	14970.06
2705000	-3.46	122.7456	-16260.132189717626	591	29	0.00339371	6.027952	1.236295	0.668071	0.011019209582559662	2	2	14792.9
2710000	-4.9915	138.3469	-16269.714419814121	630	31	0.00456457	44.314911	1.218921	0.676209	0.014865492899997477	3	4	14619.88
2715000	-3.9056	126.1054	-16262.652895394109	577	28	0.00479657	17.168595	1.009622	0.76853	0.010679185426923879	2	2	14749.26
2720000	-4.9059	175.192	-16265.026901375833	618	36	0.00382239	42.176116	1.042088	0.848321	0.015329452510682785	5	9	15625.0
2725000	-5.856	124.068	-16261.236171023837	609	30	0.00450315	65.926855	1.022117	1.13174	0.012406737410887048	2	2	14836.8
2730000	-3.9595	122.2103	-16260.811326384755	579	29	0.00342312	18.514599	1.2818	0.719282	0.012242522278922677	2	2	15197.57
2735000	-5.2157	123.0031	-16261.34209910787	581	28	0.003139855	49.920934	1.013826	1.010684	0.012138207370910993	2	2	15337.42
2740000	-4.1605	132.7248	-16265.5097399017	590	29	0.00385071	23.54136	1.150914	0.904763	0.012224284534457166	2	3	14836.8
2745000	-3.9277	122.8922	-16269.105645520895	589	28	0.00483957	17.719993	1.074956	0.829882	0.013906132571728015	2	2	14705.88
2750000	-4.6862	126.6355	-16264.596498451876	579	29	0.00334541	36.682814	0.970641	0.866701	0.009610400352298392	2	2	15337.42
2755000	-10.7169	150.3957	-16272.65079561037	596	29	0.003079776	187.450676	0.952723	0.804667	0.01111881227101726	4	5	14577.26
2760000	-7.0031	136.9567	-16262.567217247748	585	31	0.00474085	94.606143	1.114701	1.114694	0.011017614605193383	3	4	15151.52
2765000	-4.8148	133.4073	-16258.344493395813	582	29	0.002641023	39.898872	0.957285	0.986054	0.013276449779880631	3	3	15060.24
2770000	-3.4185	123.1111	-16267.57213473067	590	30	0.00369059	4.989507	1.010261	0.914707	0.011377722459284527	2	2	14925.37
2775000	-3.6838	124.3118	-16268.898747141828	582	29	0.00382572	11.624127	1.068386	0.595332	0.011661285923621036	2	2	15243.9
2780000	-6.4684	135.8311	-16265.375775847475	592	29	0.00425127	81.238198	1.328988	0.869342	0.012027387863945867	2	3	15673.98
2785000	-5.0203	134.0097	-16264.60635965065	612	30	0.00437593	45.035497	1.073441	0.957507	0.011938845807077625	2	3	15479.88
2790000	-3.8865	138.0654	-16271.346940400177	614	30	0.003147369	16.690846	0.986577	1.633464	0.013209277409046238	3	3	15432.1
2795000	-4.1731	135.5752	-16265.739429173771	576	28	0.002725986	23.855864	1.107247	1.05661	0.01150477439199316	3	3	15105.74
2800000	-5.3911	128.6559	-16261.130817784495	591	29	0.0034229	54.304502	1.124718	0.655372	0.011139142415654902	2	2	15105.74
2805000	-5.3396	135.0337	-16263.586943532237	576	28	0.00399118	53.017439	1.187047	0.99612	0.012130406759607118	3	3	14836.8
2810000	-3.8247	120.7518	-16275.529151869901	572	28	0.00387222	15.146042	1.027527	1.70848	0.009719674108943255	1	1	15197.57
2815000	-5.9232	134.9949	-16258.294484891723	599	29	0.002979394	67.608922	1.303099	0.74826	0.012891583276094387	3	3	15151.52
2820000	-7.4017	141.9017	-16264.581072643483	590	29	0.0042774	104.569534	1.026868	0.692765	0.012810631016994449	4	4	15105.74
2825000	-4.9761	127.0173	-16265.07555929371	605	30	0.00377567	43.929905	1.007364	0.974016	0.01227328343118622	2	2	15337.42
2830000	-5.5863	130.4548	-16261.285315930385	572	28	0.0031961	59.184486	1.102451	0.78413	0.011416762726259352	2	2	15060.24
2835000	-4.6917	127.0133	-16270.281316871406	594	29	0.00383703	36.820434	1.034283	1.216469	0.010086650465215752	2	2	14925.37
2840000	-7.5098	139.6109	-16261.156175202957	593	30	0.00544075	107.272359	0.841405	0.781558	0.012996804250863893	3	4	15384.62
2845000	-7.3391	177.0428	-16256.12201481954	593	30	0.002955088	103.005609	1.165993	0.941943	0.010542364482497301	3	7	15337.42
2850000	-4.3809	125.5036	-16261.796361858811	586	28	0.00377657	29.050074	1.034602	0.798167	0.011020623083305307	2	2	14970.06
2855000	-6.4107	143.7356	-16258.872577308717	647	35	0.0034788	79.795562	1.266886	1.154699	0.012778348170361595	4	4	14970.06
2860000	-10.2592	259.2068	-16257.649949893585	625	33	0.00401153	176.008985	1.224708	0.96477	0.016064478969990317	8	17	15151.52
2865000	-4.6611	126.7243	-16267.46641721153	573	28	0.00377756	36.056257	1.003989	1.189603	0.009042367592367099	2	2	15337.42
2870000	-7.0016	143.3324	-16258.488266730157	617	33	0.00358336	94.568502	1.028202	0.827817	0.009707859679640718	4	4	14836.8
2875000	-5.3042	135.9894	-16269.848299886344	600	29	0.00457811	52.13206	1.192784	1.230131	0.012766027434196693	3	4	14326.65
2880000	-4.4478	114.5762	-16268.217708635691	552	27	0.00355811	30.722251	1.258403	0.835215	0.010177030301285422	1	1	15197.57
2885000	-3.7166	123.5766	-16258.644036447688	572	28	0.002621464	12.442175	1.108239	1.17549	0.011082534064520196	2	2	15384.62
2890000	-3.5618	116.5983	-16269.79768121623	583	29	0.00428821	8.573301	1.042188	1.406556	0.010105931168394186	1	1	15015.02
2895000	-3.6172	126.9965	-16266.955723899895	596	29	0.00354075	9.957846	0.974466	0.732996	0.010456773873799447	2	2	14836.8
2900000	-6.2227	179.4785	-16258.155723815456	579	30	0.003003781	75.09459	1.244606	0.944363	0.011913181397215263	5	8	15527.95
2905000	-5.3918	125.9681	-16256.721864015806	575	28	0.00531089	54.323415	0.984085	0.980006	0.010636330193527997	2	2	15576.32
2910000	-4.3198	128.5841	-16265.961947272332	604	30	0.00339833	27.523254	0.8293	0.573277	0.01421442726948799	2	2	15060.24
2915000	-4.3502	120.0348	-16272.7027133911	574	28	0.00351651	28.282525	1.148102	1.227361	0.009800439113016915	1	1	14662.76
2920000	-5.3626	128.0051	-16262.15700067452	593	29	0.00568785	53.593269	1.202313	0.51477	0.011128740146337471	3	3	15015.02
2925000	-5.2702	158.3823	-16266.530917245698	623	31	0.00383019	51.282536	1.32644	0.893595	0.015662598538863887	3	6	15015.02
2930000	-6.2984	146.554	-16258.595645557603	630	33	0.00334295	76.988147	1.079985	0.707279	0.012165593138467845	4	4	14880.95
2935000	-5.5976	143.4302	-16264.5951692569	620	31	0.00354339	59.467398	1.18378	1.20633	0.010972228125696218	4	4	14925.37
2940000	-6.1168	126.7587	-16272.329080965725	598	29	0.00347116	72.448522	1.03504	0.819287	0.012289069598677172	2	2	14705.88
2945000	-4.4665	124.3899	-16265.11233671069	594	29	0.00478555	31.19042	1.215823	1.196328	0.010911983359371685	2	2	15243.9
2950000	-6.9623	145.1957	-16266.706431043607	591	31	0.002846095	93.585818	1.274072	0.751612	0.010987308821465498	4	4	14619.88
2955000	-5.2276	153.6624	-16262.111317845374	603	31	0.00442725	50.219277	1.129657	0.764928	0.012965641670834773	3	5	15337.42
2960000	-5.6895	146.4886	-16271.007218733554	630	35	0.00341194	61.76582	0.949831	0.749654	0.011427117627088593	4	4	14970.06
2965000	-7.1057	190.7926	-16272.392777111008	594	30	0.00357693	97.171168	1.034298	1.228357	0.011905934361647217	7	9	14534.88
2970000	-4.9104	142.0602	-16264.134706916222	575	28	0.003103365	42.287415	1.233099	1.062325	0.009779001978634839	3	3	15060.24
2975000	-3.2585	118.9429	-16272.190859215447	559	28	0.00357104	0.990973	1.299162	0.931806	0.008628437158406669	1	1	15243.9
2980000	-8.3152	138.2349	-16259.003378923626	613	31	0.003000867	127.407688	1.040888	0.752697	0.011910268062582061	3	3	15576.32
2985000	-5.7218	134.2506	-16265.872987459574	603	32	0.00737296	62.573483	1.17404	1.40781	0.014794123059176949	4	4	15384.62
2990000	-4.4071	125.2948	-16262.848703601334	591	29	0.00421171	29.706338	0.990655	0.954653	0.012481480016410211	2	2	14925.37
2995000	-4.8581	125.9199	-16256.64949304202	593	29	0.00351667	40.980873	1.246696	0.916905	0.013079289432290033	2	2	14836.8
3000000	-4.6759	126.4406	-16255.945085574082	573	28	0.00419276	36.424689	1.024901	0.941648	0.011322610555008711	2	2	14836.8
3005000	-4.7509	136.7625	-16260.374386897514	584	29	0.00384113	38.301007	1.206774	0.887437	0.010951036880029321	3	3	15432.1
3010000	-3.7951	125.324	-16268.146449020092	576	28	0.003134643	14.404504	1.204228	0.676668	0.009676204396180079	2	2	15243.9
3015000	-5.2828	146.0626	-16268.487119265203	575	28	0.00420285	51.59818	1.107628	1.082024	0.011821881705339779	3	4	15673.98
3020000	-4.361	130.2201	-16262.594783666857	590	29	0.002528532	28.553316	1.011263	1.101545	0.00980939866663057	2	2	15290.52
3025000	-6.1472	129.0918	-16274.355298872879	589	29	0.00339579	73.207263	0.961455	2.476859	0.0105603775721197	2	2	14970.06
3030000	-5.6516	157.4788	-16268.325935677958	604	31	0.00354637	60.817174	1.100635	0.873307	0.01119670122879411	5	5	13927.58
3035000	-4.4377	125.667	-16260.360208178616	586	28	0.00343639	30.47081	0.966007	0.619588	0.011797641576414107	2	2	14204.55
3040000	-6.5139	170.4328	-16260.391681499757	625	31	0.00419485	82.374602	0.856419	0.872668	0.011213625065632823	4	8	14880.95
3045000	-4.6744	134.1386	-16259.274076520674	595	30	0.00358217	36.386917	1.145787	0.895758	0.011552871893547596	3	3	14880.95
3050000	-4.2205	127.1349	-16263.46838457412	592	29	0.0040417	25.039673	1.207861	0.666616	0.013642449810994096	2	2	14970.06
3055000	-4.7528	134.2596	-16264.896379217385	573	28	0.002789164	38.34796	1.039605	1.073612	0.011093249490488524	3	3	15015.02
3060000	-5.4734	120.6871	-16262.617577207378	605	30	0.00565256	56.362835	1.011182	1.038369	0.013266157627792105	2	2	14970.06
3065000	-5.1712	122.9954	-16265.816615749653	579	28	0.00492541	48.809323	1.098406	1.117212	0.013761413819510617	2	2	15197.57
3070000	-5.8016	126.0437	-16265.137019978967	574	28	0.00372838	64.567534	0.950221	0.840172	0.010958558775417546	2	2	14792.9
3075000	-5.9131	145.9041	-16260.25857723282	585	29	0.003161945	67.356334	1.089205	0.626797	0.013874669198469613	4	4	15197.57
3080000	-4.5655	168.0601	-16258.118537768358	593	30	0.00431663	33.664502	0.98242	0.952153	0.013625466397618653	3	7	15923.57
3085000	-6.688	135.3796	-16259.343011003522	596	29	0.00379997	86.729011	1.2409	0.722251	0.012193429336361953	3	3	15432.1
3090000	-5.4748	152.1554	-16263.371406089835	591	30	0.00515092	56.397606	1.118993	1.04989	0.010461270429107506	3	6	15197.57
3095000	-4.6114	120.5324	-16273.625692063646	553	27	0.00296213	34.812934	0.902371	1.479528	0.009192444233703068	1	1	15384.62
3100000	-9.3476	161.443	-16261.376086648563	620	32	0.002713064	153.218847	0.972266	1.226544	0.011243923987917024	5	6	15527.95
3105000	-4.1247	122.8677	-16266.84525007102	581	29	0.00358559	22.645815	1.101918	0.761845	0.01301370629916242	2	2	15105.74
3110000	-5.4183	137.5892	-16273.81584164731	598	29	0.00394089	54.986209	1.213839	0.532579	0.010310695417050925	4	4	15151.52
3115000	-6.6676	176.6799	-16259.407923797262	642	35	0.00320251	86.218205	1.07503	0.960033	0.01202382195052642	7	7	15151.52
3120000	-4.3523	148.3068	-16259.09727891662	627	32	0.00279964	28.336819	1.145295	0.875828	0.013747489980726085	4	5	14836.8
3125000	-6.4205	151.5177	-16265.083576272245	642	37	0.00347082	80.040988	1.392483	1.01243	0.012324248379199942	5	5	14970.06
3130000	-5.6754	134.5009	-16261.433707850669	595	29	0.00527359	61.413182	1.001575	0.798214	0.011090478061811317	3	3	14880.95
3135000	-4.6965	126.5351	-16258.204888825741	573	28	0.00455032	36.940563	1.066109	0.742188	0.010924177436553096	2	2	15060.24
3140000	-5.5121	126.3306	-16255.869280048126	575	28	0.00198283	57.331226	1.157913	0.889403	0.011490386970374638	2	2	14925.37
3145000	-7.921	156.533	-16265.803149559228	588	33	0.00371913	117.553043	1.241031	1.371914	0.01068651377420205	4	5	15625.0
3150000	-3.9272	125.6742	-16258.603321614686	612	30	0.00395425	17.707931	1.017439	0.579728	0.011902653384678202	2	2	14970.06
3155000	-5.0406	126.8616	-16258.142074908708	575	28	0.00324698	45.54192	1.219347	1.195679	0.012268257520008138	2	2	15151.52
3160000	-4.3038	132.9576	-16267.573948894522	591	29	0.00496146	27.123555	1.30485	0.999268	0.010914290559812431	3	3	15151.52
3165000	-4.1372	116.4488	-16265.042601536416	580	29	0.00836557	22.959345	0.965928	1.405335	0.012047856571395885	2	2	15197.57
3170000	-6.1073	126.1261	-16263.559520947674	609	30	0.002793674	72.211243	1.018053	0.68452	0.011913673599303398	2	2	14925.37
3175000	-5.39	163.689	-16261.479712240609	592	30	0.00380674	54.278728	1.054539	1.179456	0.012410715430668922	5	6	15290.52
3180000	-5.4772	135.8047	-16261.346151801123	605	30	0.00360506	56.458193	1.195083	1.447973	0.015285328705442853	3	3	14970.06
3185000	-3.4883	120.9566	-16262.339640278557	581	29	0.002856302	6.736175	1.28306	1.316738	0.012561354945091053	2	2	15015.02
3190000	-4.6174	136.6437	-16264.844916246017	583	28	0.00688553	34.962329	1.032712	1.455956	0.010636569927279451	3	4	15337.42
3195000	-4.698	123.943	-16262.120747187286	587	28	0.00344502	36.978432	1.230771	0.688232	0.012925050065014123	2	2	15290.52
3200000	-4.556	123.7522	-16262.15719573931	612	30	0.0050478	33.428567	1.111172	0.836086	0.012615151874969317	2	2	14970.06
3205000	-5.5255	150.2086	-16263.186301329228	603	29	0.00324801	57.664667	1.023545	0.975519	0.013171967482586927	3	5	15060.24
3210000	-5.0607	117.3513	-16270.62550942092	583	29	0.00381194	46.046799	1.086428	1.851233	0.009899115845755181	1	1	15060.24
3215000	-4.9141	155.4109	-16259.514757881874	619	34	0.00323707	42.380154	1.244844	0.925489	0.012114543900331723	5	5	14619.88
3220000	-4.4026	125.1418	-16260.694071309892	590	29	0.003104372	29.592628	0.95287	1.333802	0.010701812676213882	2	2	15105.74
3225000	-6.866	149.4767	-16267.399635686827	585	31	0.00318633	91.17735	1.005988	0.965884	0.010730818221684616	4	5	14662.76
3230000	-5.0819	133.8112	-16261.284311138792	575	28	0.00390103	46.576316	1.047755	1.772105	0.012312568045644042	3	3	15243.9
3235000	-6.4616	144.4823	-16262.264902751616	594	33	0.0041839	81.067062	1.003688	1.099484	0.01026554435800546	3	4	15479.88
3240000	-5.1725	145.8735	-16261.301827586763	580	29	0.00344578	48.841192	1.113676	0.792734	0.011335891316313046	3	4	15060.24
3245000	-4.9712	126.9582	-16263.342786439298	599	29	0.00364453	43.807825	1.08633	0.849355	0.012582066734677618	2	2	15060.24
3250000	-4.015	126.4352	-16266.325596806804	608	30	0.00383192	19.90219	0.850455	1.203022	0.011149314133673616	2	2	15243.9
3255000	-4.0794	125.4351	-16264.489782648106	610	30	0.002533758	21.513255	0.953347	1.115571	0.012653216421403837	2	2	15060.24
3260000	-5.7561	127.3173	-16257.426554039786	575	29	0.00779038	63.429804	0.925441	1.137055	0.01229645365054761	3	3	14662.76
3265000	-4.1837	116.1	-16270.34979009641	553	27	0.00461081	24.120392	1.165678	0.761018	0.009442647120139225	1	1	15576.32
3270000	-6.1181	157.0426	-16261.486470599315	581	29	0.00445547	72.481581	0.930793	1.320848	0.012018259347273269	6	6	15576.32
3275000	-4.7996	123.6473	-16263.475520632233	616	30	0.00434804	39.518318	1.148172	1.568302	0.010525827726103214	2	2	15974.44
3280000	-4.1681	127.8277	-16257.551372703281	610	30	0.00338271	23.731798	1.299315	0.774464	0.011060698259743198	2	2	15015.02
3285000	-4.3281	149.4641	-16261.062089340647	586	30	0.003027644	27.731668	1.113517	0.900871	0.011056783124658437	4	5	15151.52
3290000	-6.7813	124.3853	-16266.134011940627	577	29	0.00454253	89.06107	1.087297	0.715073	0.011516514404597101	2	2	15015.02
3295000	-4.2897	148.6415	-16259.265666330433	615	31	0.00457292	26.769579	1.225475	0.864771	0.01413272121469292	4	5	15015.02
3300000	-5.1106	155.2797	-16266.745666296118	594	30	0.00357716	47.29307	1.165907	0.89965	0.013020302030973699	4	5	15197.57
3305000	-3.5268	127.6371	-16261.835136803202	628	32	0.002622033	7.69844	1.210839	0.620814	0.011945643598393965	3	3	16556.29
3310000	-4.4733	137.0106	-16260.26506942658	574	28	0.00321459	31.359431	0.904004	0.753376	0.011273913985546193	3	3	15015.02
3315000	-4.6177	127.0527	-16261.6364008899	587	29	0.00338681	34.97157	1.189752	0.771704	0.01204302714409997	2	2	15197.57
3320000	-6.3801	142.7343	-16267.235045282636	623	32	0.00441451	79.030569	1.294615	1.099246	0.010981074281711857	4	4	14925.37
3325000	-4.1327	121.7846	-16265.1647119757	577	28	0.0047582	22.84613	0.961456	1.022663	0.013595043289385673	2	2	15290.52
3330000	-4.2672	120.6084	-16268.664092638419	583	28	0.00655937	26.207338	1.056659	1.327748	0.011345361734286158	2	2	15384.62
3335000	-3.4873	123.7553	-16261.616210750884	587	29	0.00323342	6.710648	1.191699	0.782102	0.012061822098572634	2	2	14367.82
3340000	-9.2342	173.1868	-16268.449202436606	644	38	0.003064076	150.384037	1.15956	0.662648	0.01173744731920639	6	7	15151.52
3345000	-3.8324	130.1836	-16267.176535123166	592	29	0.00436329	15.337696	1.234083	1.008521	0.012416401291637572	3	3	15432.1
3350000	-4.7391	133.7262	-16255.179873603622	601	31	0.00468114	38.004924	1.172057	0.932836	0.011057121757926829	3	3	14662.76
3355000	-5.7135	138.0825	-16267.947333691758	573	28	0.002992557	62.365069	0.845482	0.994662	0.010970551288361809	3	3	15290.52
3360000	-3.4805	122.6807	-16266.389641763235	594	29	0.00271017	6.540537	1.124661	0.710577	0.011196326649138673	2	2	15060.24
3365000	-3.9093	126.2777	-16272.515254773032	571	28	0.00396289	17.260495	0.758324	0.663914	0.010966789189543219	2	2	15337.42
3370000	-3.6821	132.9803	-16257.686101215788	603	30	0.0037567	11.580589	1.014055	0.840541	0.011962781418617813	2	3	14970.06
3375000	-4.1016	134.3086	-16259.601844310553	612	30	0.00342974	22.067867	0.968415	1.744319	0.012414134482795838	3	3	14970.06
3380000	-4.4839	125.9219	-16260.950931446188	574	28	0.00257933	31.62555	1.175296	1.266993	0.012297255702803322	2	2	15060.24
3385000	-4.1253	136.6699	-16257.829841023422	575	30	0.00486652	22.660603	1.175813	1.092951	0.012473519284611016	3	4	15151.52
3390000	-5.0071	126.6159	-16263.403682121992	578	29	0.00396604	44.705384	1.244595	1.040939	0.01132746471549311	2	2	15432.1
