State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	a.freq	c.freq	g.freq	t.freq 	KappaR	KappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
535000	-4.7163	145.5872	-16268.21299516556	0.002860785	37.434839	0.26119908527528746	0.2499806281497154	0.2469411862942679	0.2418791002807292	0.865514	0.850119	0.011194189351864784	0.011194189351864784	3	4	1524	28	17301.04
540000	-4.0745	126.3649	-16258.941501516438	0.0035144	21.39006	0.2608464762998038	0.24777032094809825	0.24748598312213613	0.24389721962996183	1.006143	0.606475	0.011732387223002589	0.011732387223002589	2	2	1484	29	17543.86
545000	-6.3354	134.8795	-16261.329236156957	0.00447065	77.911925	0.24937669935009438	0.25346629536067156	0.2481962291833957	0.2489607761058384	1.036176	0.539018	0.010461164974846981	0.010461164974846981	3	3	1510	28	17730.5
550000	-4.1645	127.8145	-16265.658304219634	0.00413356	23.641024	0.2521842440523152	0.25730601028187267	0.2540320068694696	0.23647773879634257	1.088108	0.74457	0.010098523454044134	0.010098523454044134	2	2	1541	30	17857.14
555000	-3.8256	123.3183	-16265.048477595266	0.00336444	15.168919	0.2539827400373698	0.25131597663742	0.2477440569705506	0.24695722635465964	1.237208	1.055162	0.01263863329437764	0.01263863329437764	2	2	1510	29	17361.11
560000	-4.6259	133.3463	-16260.106777729861	0.00420632	35.175971	0.25928195099022167	0.24521772924748217	0.2494020295520607	0.24609829021023547	1.469466	1.029245	0.011805674730540007	0.011805674730540007	2	3	1486	29	17543.86
565000	-4.6959	132.1512	-16260.544112633424	0.00486178	36.926658	0.26150071805164826	0.25156812794903555	0.25153960314236157	0.23539155085695462	1.051522	1.044256	0.011964544789079434	0.011964544789079434	3	3	1997	30	17543.86
570000	-4.5382	133.1184	-16263.487039098	0.003107569	32.983224	0.25632710197376507	0.2436189508146258	0.25698559277209093	0.24306835443951819	0.999072	0.940955	0.011476697683494862	0.011476697683494862	3	3	1508	29	17006.8
575000	-4.5181	125.8524	-16263.37296260332	0.004427	32.479574	0.24993432475059574	0.2534496188159013	0.246631327283819	0.24998472914968403	1.087543	0.966941	0.011604608907769555	0.011604608907769555	2	2	1486	29	18315.02
580000	-4.0529	125.0266	-16268.84828167049	0.00377684	20.850694	0.25046617570822294	0.2610858895620544	0.24193398872234964	0.24651394600737292	0.830435	1.819407	0.012483039427193728	0.012483039427193728	2	2	1672	29	17605.63
585000	-5.2468	124.9947	-16253.821502631627	0.002427398	50.698183	0.25545469563554546	0.25243084732430543	0.25358622862836	0.23852822841178906	1.093329	0.88104	0.011545660800755784	0.011545660800755784	2	2	1510	28	17543.86
590000	-3.7128	122.9556	-16261.688767364452	0.00468864	12.348161	0.24941636847880558	0.2548589689271325	0.2490822209626915	0.24664244163137045	1.042494	1.057081	0.010871893233692052	0.010871893233692052	2	2	1966	30	17064.85
595000	-5.6777	123.1219	-16263.636997137059	0.00406384	61.471474	0.25234469300711093	0.2528739652109803	0.25110982192598846	0.24367151985592028	1.264556	1.067646	0.01088473830585325	0.01088473830585325	2	2	1485	28	15923.57
600000	-4.3813	130.8259	-16265.416616932165	0.00375918	29.060448	0.25717100629487477	0.2572694293260712	0.24424527861265394	0.2413142857664002	0.987013	0.942834	0.011034296713997678	0.011034296713997678	2	2	1507	28	17421.6
