State 	ExpPrior[ constantRecRate ]	Coalescent	dataLikelihood	popSize	constantRecRate	a.freq	c.freq	g.freq	t.freq 	kappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
16355000	-5.1025	250.6943	-20151.978210912053	0.01137209	47.089532	0.10360682414602425	0.19726524523693315	0.3043503320523285	0.39477759856471417	4.067018	0.044576449001727754	0.044576449001727754	11	12	11207	100	5470.46
16360000	-5.3183	290.6472	-20155.370337993754	0.01053438	52.485214	0.10648137002751645	0.19911394193380583	0.3097850171715564	0.3846196708671213	4.017318	0.052888471913959255	0.046866009435432454	13	18	13340	102	5181.35
16365000	-7.3029	320.1479	-20160.549674855218	0.011881	102.099582	0.1041246763272591	0.19470706237856017	0.3029287154709522	0.3982395458232285	4.6141	0.0477281568044321	0.04631243390368456	13	21	12136	99	5973.72
16370000	-5.4778	247.1798	-20148.09691251349	0.01344983	56.473687	0.09947171905501402	0.19304780640809294	0.3070833359298453	0.4003971386070478	4.674722	0.037490975620040876	0.037490975620040876	11	12	10979	104	5530.97
16375000	-6.4511	277.4917	-20144.408162762986	0.01139008	80.804642	0.09834516900555675	0.19386150743846764	0.31104763823233333	0.3967456853236423	3.820639	0.04275091966827188	0.04275091966827188	13	16	11935	106	5549.39
16380000	-8.1457	319.1241	-20162.962452162912	0.01097927	123.171062	0.105745397487903	0.1874659685422499	0.30798357847775115	0.39880505549209605	3.932734	0.04246583261620651	0.04246583261620651	12	20	13953	105	5464.48
16385000	-6.5443	279.0934	-20145.335881247425	0.00989422	83.135961	0.10138900509880358	0.19385530980401655	0.30060955457020705	0.40414613052697296	4.146141	0.04264644316853955	0.04236012285425282	13	17	12193	103	5476.45
16390000	-8.0898	309.8979	-20150.70210886378	0.01075453	121.773538	0.10177021015050788	0.19753393265581431	0.31415795845926225	0.38653789873441563	4.392253	0.04214103873626698	0.04214103873626698	12	20	12990	101	5605.38
16395000	-6.0475	278.0538	-20143.11428177313	0.00991029	70.714704	0.09991737380887673	0.19820464929939532	0.30951788441182654	0.39236009247990145	4.123157	0.04417372521097416	0.04417372521097416	12	16	12305	102	5186.72
16400000	-4.7932	250.3864	-20149.092359712384	0.01286399	39.35917	0.10680255765688643	0.19668848243843556	0.30715022673639675	0.38935873316828135	4.298081	0.04469539156042229	0.04469539156042229	12	13	13142	108	5076.14
16405000	-6.9641	272.9675	-20158.03042584773	0.0128973	93.631181	0.1054605556096995	0.19254819082615332	0.30068471593626467	0.40130653762788254	4.091669	0.0421246530437494	0.0421246530437494	10	15	10904	105	5330.49
16410000	-7.0205	301.5375	-20153.95638898559	0.01098969	95.0407	0.10531943419277966	0.19229053360675366	0.3016205005354469	0.4007695316650196	4.229208	0.042981031155241954	0.042981031155241954	10	18	10710	107	5324.81
16415000	-5.6688	246.8405	-20163.289995621373	0.0153057	61.248485	0.10284963127613381	0.19734787105203105	0.3160615121248168	0.3837409855470183	3.717925	0.041116642681302364	0.041116642681302364	11	11	11205	101	5112.47
16420000	-6.1597	294.1938	-20143.509070036755	0.01249974	73.520545	0.10708869817470353	0.19145354847929894	0.3069084868957881	0.39454926645020955	3.844293	0.0555993575408049	0.03985068638026866	14	19	11879	101	5186.72
16425000	-4.9078	256.7079	-20146.366642364086	0.01122754	42.222431	0.10066663621859002	0.19648491547080063	0.3163314530450544	0.38651699526555505	4.602667	0.04303732091544994	0.04303732091544994	10	13	12238	102	5235.6
16430000	-7.1474	335.4692	-20142.562361108146	0.01321782	98.213306	0.10489712363534208	0.19573850583130495	0.30671848625704895	0.392645884276304	4.059844	0.04291489710827773	0.04291489710827773	14	23	12553	103	5382.13
16435000	-8.0415	393.4673	-20148.29917873377	0.01268966	120.566745	0.10061466392097555	0.19334965588026767	0.3065508462154141	0.3994848339833427	4.698082	0.05021718257692445	0.05021718257692445	22	31	12093	101	5411.26
16440000	-6.2742	285.8842	-20150.306341952437	0.01224596	76.383519	0.10444080003064495	0.19206027542166568	0.3046275316164218	0.3988713929312676	4.085424	0.04722302968399149	0.04722302968399149	13	17	12213	101	5834.31
16445000	-7.2683	326.0571	-20155.939366188355	0.00932118	101.236717	0.10127551019155137	0.20162653452683482	0.3008798718666586	0.3962180834149553	4.167043	0.04316820683053187	0.04316820683053187	14	21	13093	104	5530.97
16450000	-6.686	309.2678	-20145.21142183773	0.01278524	86.678738	0.10105233730985427	0.2011822259802588	0.30242046794317146	0.3953449687667154	4.60275	0.041211104830139685	0.041211104830139685	12	19	10890	103	5506.61
16455000	-6.9256	368.093	-20150.718292144982	0.01033211	92.668331	0.09946716998567831	0.19802636141226737	0.30440379324328715	0.39810267535876726	4.020689	0.044133016206015556	0.044133016206015556	16	27	13125	106	5555.56
16460000	-5.0941	251.5426	-20139.840322827808	0.01217854	46.880035	0.10231875269218399	0.19797541069287744	0.2956197259528917	0.40408611066204686	4.281212	0.04365600427588748	0.04365600427588748	12	13	12392	104	5399.57
16465000	-4.6809	229.4295	-20134.848622616588	0.01108789	36.550131	0.10089395437806506	0.19521858436368233	0.3040432526401081	0.39984420861814435	4.263274	0.04252083195104297	0.04252083195104297	9	10	10779	102	5112.47
16470000	-6.3271	310.6142	-20151.931956269298	0.01397909	77.706031	0.10462916617092165	0.20355875178696678	0.30299363424196085	0.3888184478001507	4.32581	0.03980124791440145	0.03980124791440145	15	20	13472	104	4960.32
16475000	-7.7967	405.3483	-20148.6155965034	0.0170724	114.444425	0.10346637494281126	0.19440601946340058	0.31105871462004925	0.3910688909737388	4.066878	0.048242232256502156	0.048242232256502156	24	34	23283	116	5727.38
16480000	-6.0472	422.4466	-20143.68211206083	0.01632208	70.707872	0.10636839392469082	0.19817003984146536	0.30210244461300684	0.39335912162083686	4.150082	0.06994596509895035	0.04651429688220619	20	39	14828	105	6053.27
16485000	-7.807	433.0909	-20141.690891206326	0.01221328	114.702581	0.10724013994015473	0.19096004691327442	0.30242547016539933	0.3993743429811716	4.570271	0.07372599270664552	0.045580331567664195	19	38	15124	107	6468.31
16490000	-7.8094	387.9183	-20141.64539463534	0.01076032	114.7619	0.10470501196254216	0.19371454414911934	0.3057373989810424	0.39584304490729605	4.272345	0.06393128314993506	0.04158525017001834	18	30	14178	105	6410.26
16495000	-6.6019	389.8529	-20152.87370236579	0.01413579	84.574913	0.10525771263907757	0.19759426876619776	0.29917169651239056	0.3979763220823342	4.33912	0.08367693186181792	0.05174007312210667	12	34	11234	102	6377.55
16500000	-6.9936	511.8967	-20145.551792110764	0.01558954	94.368684	0.10129401430762984	0.20331426507459174	0.30306109403027154	0.3923306265875069	4.33912	0.0983092439189296	0.04835153360787192	20	52	10899	103	6830.6
16505000	-6.4126	404.3924	-20151.21594643529	0.01629265	79.842975	0.09752885955487019	0.20571833265646403	0.30926766450288595	0.38748514328577977	4.339685	0.09509804382746499	0.04119736927704933	16	38	13007	104	6693.44
16510000	-7.325	485.9735	-20148.45407677283	0.01387691	102.652296	0.09743083734164261	0.20093340028107765	0.3083207853252516	0.39331497705202817	3.606226	0.09884084035163783	0.04315450431343972	22	48	15051	104	6410.26
16515000	-6.9959	520.9116	-20151.355130077525	0.01504471	94.424497	0.10359977252886678	0.196928189783184	0.30848159851932083	0.39099043916862825	5.099793	0.10159356537567299	0.03900215232106423	20	54	13143	104	6711.41
16520000	-6.5313	461.8284	-20146.199899513413	0.01899662	82.810104	0.10579474408457126	0.19062345545159118	0.30668741425575585	0.39689438620808165	4.096714	0.1258358039648387	0.044230577797004726	24	45	15101	112	6775.07
16525000	-6.4238	482.7075	-20141.238454135568	0.01486475	80.123814	0.10375262968263214	0.19463792028025845	0.31237616031484555	0.3892332897222638	4.221609	0.10678650772160996	0.04189715210238867	22	47	11743	107	7002.8
16530000	-7.7095	534.275	-20145.672270626	0.01121789	112.264893	0.10169895520596453	0.19693222227428597	0.3061930018780873	0.3951758206416623	4.28913	0.10766545464838854	0.04175831149015713	25	52	15945	107	7092.2
16535000	-7.036	499.4399	-20160.36873424028	0.01456873	95.427853	0.09797959492458358	0.19669332964866174	0.3106390539913975	0.39468802143535714	4.28913	0.09670556925251955	0.0629441475410091	23	47	14744	106	6811.99
16540000	-7.2819	475.066	-20137.45968353054	0.01090776	101.57576	0.09648844643456397	0.19369985981723115	0.3059114476295124	0.4039002461186925	3.816596	0.10655991052175003	0.09374073130846905	22	43	16748	106	6510.42
16545000	-7.5379	528.5313	-20132.92644516542	0.01071518	107.975189	0.10019736775040872	0.19950039634455782	0.3035342967113009	0.3967679391937327	4.437617	0.10333848415010026	0.03984496849430342	18	48	13972	107	6657.79
16550000	-8.1716	582.8152	-20136.094327381736	0.010403	123.81695	0.09849867518440084	0.1979078892094086	0.30532870887351304	0.3982647267326775	4.619536	0.11703208331573017	0.044033123487317825	25	55	13873	104	6729.48
16555000	-5.9209	414.5686	-20150.52281041615	0.01112233	67.550475	0.09667881198397199	0.19194765224263682	0.31570692716529886	0.39566660860809233	3.875576	0.10803343672046424	0.0422508809752478	15	36	12015	102	6693.44
16560000	-6.4228	425.9691	-20147.079198516272	0.01303654	80.097396	0.10635468924607676	0.19929758942874135	0.3092493279133375	0.3850983934118444	4.202854	0.10980991805577954	0.04484663704942999	18	38	11706	106	6684.49
16565000	-7.5591	472.0357	-20150.773744819373	0.01256489	108.506305	0.10651856198209929	0.1958187626023134	0.3125004681970696	0.3851622072185177	3.566929	0.11057580105726612	0.04385418490682114	22	45	12571	104	7072.14
16570000	-6.814	416.5675	-20137.690625681404	0.0124248	89.879108	0.10193116286159451	0.1971881186374035	0.307413128682069	0.39346758981893315	4.215222	0.10659350358785538	0.04409627030356105	16	36	12542	102	6830.6
16575000	-7.1601	445.538	-20145.939698872993	0.01305864	98.52965	0.09760671878594639	0.20168381743745048	0.30775912974529473	0.3929503340313083	3.807847	0.10070908356754163	0.04306254387202694	24	39	14854	105	6993.01
16580000	-7.845	363.977	-20140.325687835633	0.01714167	115.652244	0.10282573819519987	0.19876476559178002	0.30629940310625253	0.39211009310676764	4.468666	0.10429268879688054	0.04504405593375216	20	31	14362	105	6435.01
16585000	-6.0182	383.0247	-20140.659348730733	0.01313192	69.98281	0.10161200987868887	0.19641859790499483	0.3027301782778427	0.39923921393847356	4.360993	0.13274294344919155	0.04842984388426052	19	34	14786	106	6485.08
16590000	-5.4267	381.662	-20144.521583920185	0.0133111	55.195308	0.10009729164581553	0.19479416914105843	0.31182073709450125	0.39328780211862474	3.737146	0.13010362930502364	0.04336574073435833	14	36	11589	102	6720.43
16595000	-5.9267	424.2717	-20148.36123307375	0.01464537	67.695541	0.09970753309382088	0.19403568015446263	0.3106065703875548	0.3956502163641617	3.913097	0.12009751085293956	0.055447680281020296	19	40	14715	104	6711.41
16600000	-5.9819	349.5609	-20151.327858521465	0.01499742	69.075418	0.10074547446979795	0.19270684128887364	0.3084794044853367	0.39806827975599174	4.587678	0.1157812931642509	0.03897370063968986	21	29	13447	101	6954.1
16605000	-6.7137	401.5042	-20151.623765515043	0.01118233	87.370935	0.0991699550950708	0.20277658630751544	0.3036552148030831	0.3943982437943305	4.202767	0.10146976201048027	0.05910548175901098	17	35	15377	103	6666.67
16610000	-7.9453	426.9014	-20149.74133128412	0.01116217	118.159382	0.10136948821514769	0.19731918563020678	0.3015586718408008	0.39975265431384477	4.239527	0.1365501860512684	0.08589558157791949	16	39	13881	103	6963.79
16615000	-7.9603	459.511	-20145.52950428494	0.01453317	118.536244	0.10754404685733197	0.20390571158308704	0.2960715000552888	0.3924787415042922	4.698639	0.11407519916149385	0.06146320270568613	23	44	14563	102	7102.27
16620000	-6.9878	449.9122	-20145.432085832304	0.01533621	94.224132	0.10115242671544797	0.19845854517292663	0.30699508228035643	0.39339394583126897	4.557812	0.12672715172245141	0.03937236716804874	20	43	12143	101	7278.02
16625000	-6.2013	480.3576	-20139.743134169967	0.01409314	74.561471	0.10461378703530119	0.1966139548942899	0.30413296505702375	0.3946392930133853	3.654397	0.121189360089709	0.052140830054814555	24	44	16325	108	7204.61
16630000	-6.6277	488.5116	-20136.23102670182	0.00987316	85.22068	0.10514599270791514	0.19679019875760517	0.30668912366660156	0.391374684867878	4.212251	0.10335830799724718	0.05412949248417641	22	43	13355	105	6983.24
16635000	-8.7974	531.5759	-20152.438593141185	0.01003664	139.462563	0.0999518614518981	0.19540495739335625	0.3080667386544222	0.3965764425003234	4.212251	0.10572587581053097	0.04174663061501821	26	46	13605	102	7072.14
16640000	-7.0106	461.4904	-20150.076620881337	0.01083488	94.793186	0.10678011258524442	0.19222890611008708	0.3030595178874163	0.3979314634172523	3.613157	0.10167624777487527	0.056511412128093526	21	40	13731	101	7173.6
16645000	-7.2935	419.3527	-20155.742706274832	0.01446048	101.86674	0.10465982717521378	0.19633989417774061	0.30671123937645234	0.39228903927059344	3.922259	0.10105410002162299	0.039072931317574375	15	39	10415	101	7072.14
16650000	-6.1198	389.0933	-20148.676848894203	0.01457899	72.523588	0.11238213207003724	0.19801755157923084	0.29964728816633784	0.38995302818439415	4.228711	0.10915618452656851	0.04365050326286136	20	34	10917	102	7163.32
16655000	-5.8168	351.7984	-20148.454827870388	0.01445164	64.949047	0.10680751309346623	0.19407314175897455	0.3055246858723112	0.39359465927524817	4.582333	0.1018459814495363	0.04651209113034736	20	28	12614	104	6858.71
16660000	-5.7002	346.0309	-20153.0385453889	0.01402768	62.033465	0.10567584140445783	0.1973210148881239	0.30228751999061604	0.39471562371680236	4.150443	0.09267619200926586	0.04436976429399155	16	27	12929	103	6157.64
16665000	-5.5548	339.629	-20147.939248311042	0.0130353	58.399162	0.10375638087532565	0.19373694217469786	0.31496053539567176	0.3875461415543048	3.558636	0.09206767949971277	0.04107247035783652	16	26	10631	102	6402.05
16670000	-6.7767	324.9598	-20145.552065855427	0.01334411	88.9466	0.10843242692264034	0.19415430041256265	0.30319652379429524	0.3942167488705017	4.390257	0.07733108244044355	0.047136869135243384	14	24	15424	105	6353.24
16675000	-6.5671	310.3381	-20152.126410675555	0.01083911	83.70506	0.10792620518002907	0.19324788218436567	0.3064495826807675	0.3923763299548378	4.541714	0.04067770272106194	0.04067770272106194	16	19	12222	112	5624.3
16680000	-5.7986	284.2506	-20148.900740079764	0.01336945	64.493073	0.10343182215403804	0.19664721792110013	0.30507887513377346	0.3948420847910884	3.637269	0.0415508691658374	0.0415508691658374	14	17	12783	103	5313.5
16685000	-6.1695	275.9031	-20143.022738383817	0.01169481	73.76639	0.1054910189258301	0.19551951055789013	0.314389618380153	0.3845998521361268	4.231315	0.04610740094990014	0.04610740094990014	13	15	11700	103	5324.81
16690000	-6.327	357.2609	-20144.478925017913	0.01389489	77.703673	0.10158390666750346	0.1991320056248604	0.3027454467305515	0.3965386409770847	4.262964	0.06024909604007932	0.05095215018683342	16	27	13273	107	5747.13
16695000	-7.7876	289.9131	-20148.071192926047	0.01166015	114.219321	0.10062752209203739	0.19001996349113015	0.3154449701828691	0.3939075442339633	4.483089	0.056732540018292324	0.04527368817554671	13	17	12126	104	5773.67
16700000	-5.5798	269.385	-20146.51494503137	0.01453013	59.022183	0.09962762008411839	0.1980684640210226	0.31231049909070296	0.389993416804156	4.326845	0.05560310216069682	0.04114197000433197	11	15	11007	103	5506.61
16705000	-7.4115	363.0372	-20140.336117660583	0.01388291	104.815114	0.1001104346775423	0.1979622520280077	0.31214302608730565	0.38978428720714425	3.710427	0.049290150573247156	0.04710591878475908	15	27	13211	106	5760.37
16710000	-7.8059	312.9701	-20140.021374937525	0.01058618	114.67552	0.10455957977412089	0.19017968401184965	0.3067089023893132	0.39855183382471643	4.153893	0.04523300385571217	0.04523300385571217	14	20	10876	105	5440.7
16715000	-7.8972	300.6806	-20144.52837781614	0.01025597	116.958738	0.10427025068172378	0.19457769768365124	0.30629205503768453	0.39485999659694043	4.437618	0.041189100576911164	0.041189100576911164	13	18	12404	107	5440.7
16720000	-6.0601	285.5863	-20144.84177595142	0.01292322	71.029435	0.10459642950904247	0.20066828392772104	0.30393873916843006	0.3907965473948065	3.740792	0.04551747961978216	0.04551747961978216	14	17	13425	110	5382.13
16725000	-5.7324	266.2642	-20153.906663908736	0.01154649	62.839142	0.10316846685530796	0.20249644901405578	0.29463468075550775	0.39970040337512847	3.901562	0.043592963551779294	0.043592963551779294	11	14	13559	102	5219.21
16730000	-6.352	239.9191	-20151.295380742107	0.01289235	78.329115	0.10479823380848041	0.19487056154539487	0.30855040725113625	0.3917807973949885	4.218808	0.03724049751089996	0.03724049751089996	10	11	11108	100	5020.08
16735000	-5.2278	254.5851	-20148.614795712354	0.01017678	50.223584	0.10526797026264695	0.18979996025074758	0.3055360555335436	0.39939601395306185	4.151573	0.04305549957098608	0.04305549957098608	12	13	11086	99	4935.83
16740000	-6.2001	281.6458	-20163.24589504827	0.01487952	74.53091	0.10435622806039295	0.19138143085255443	0.3028897604121965	0.4013725806748562	4.112544	0.05356403957470681	0.05356403957470681	12	18	13701	105	5138.75
16745000	-6.0328	391.1989	-20151.828984251835	0.01338626	70.347913	0.1064317734352646	0.191671903885492	0.31630924347968675	0.3855870791995567	3.784902	0.0575439077349828	0.03925817882488497	18	33	11845	103	5875.44
16750000	-7.5772	418.2746	-20149.03700887169	0.01020749	108.958798	0.10152635558477623	0.20324572409268088	0.30229853383349076	0.3929293864890521	3.875903	0.04654781448533619	0.04654781448533619	20	34	15822	106	6105.01
16755000	-9.1561	482.7803	-20138.320942247836	0.01491529	148.430937	0.10203309859179703	0.19513204200969725	0.30971325248959125	0.39312160690891446	3.876097	0.048993327634397774	0.048993327634397774	16	43	12259	97	6157.64
16760000	-8.4068	405.3975	-20148.09247085683	0.01693427	129.696935	0.10534812222133473	0.19562158994530524	0.3048057761225584	0.39422451171080164	4.197226	0.042802604279858596	0.042802604279858596	15	34	12130	97	6211.18
16765000	-9.4256	382.3835	-20140.122438880833	0.01129033	155.168464	0.10555967622953635	0.1935630426011039	0.310801237027134	0.39007604414222585	4.597222	0.047831310094221695	0.04582946151199448	18	30	12997	103	6053.27
16770000	-8.314	382.4478	-20146.243392692468	0.00920957	127.377195	0.0994591576548054	0.19473963843892952	0.3090316728196756	0.3967695310865895	4.063082	0.042717306161669646	0.042717306161669646	13	28	12198	99	5376.34
16775000	-6.543	305.3074	-20161.178974848855	0.01299908	83.102704	0.10598420921412142	0.19361568148062686	0.3143550470289791	0.38604506227627255	4.725092	0.041889524562597306	0.041889524562597306	11	19	12236	100	5574.14
16780000	-6.3951	299.3808	-20142.182680962618	0.01209788	79.404506	0.10140940564606045	0.20015813796874604	0.3088381822263563	0.38959427415883724	4.309841	0.053509921482761874	0.053509921482761874	15	18	14772	104	5694.76
16785000	-5.2213	254.8841	-20157.83209574675	0.01119297	50.060292	0.1028305087233168	0.19888196321137241	0.3080981169181865	0.39018941114712413	4.486115	0.04660768884957474	0.04660768884957474	12	12	12268	98	5599.1
16790000	-7.2705	276.8134	-20153.098531112206	0.01364269	101.289548	0.09957705416145697	0.19361966093588726	0.3057294516435067	0.40107383325914914	4.27887	0.043855407784346115	0.04273332383470903	10	17	11356	99	5567.93
16795000	-5.9295	275.3682	-20151.58135791835	0.01370619	67.764866	0.09829145706853894	0.1931867011066912	0.31262610263985796	0.3958957391849117	4.064224	0.039690412451066526	0.039690412451066526	11	15	12389	95	5649.72
16800000	-7.0391	331.8288	-20147.311378395607	0.011755	95.505698	0.10644743676885518	0.19653388849661213	0.30567891947373016	0.3913397552608025	4.185802	0.041474685779092996	0.040000008849055954	14	24	10990	100	5854.8
16805000	-4.6673	233.7406	-20154.10512973727	0.01081162	36.210247	0.09984089209721196	0.2034383418372317	0.3090265271426216	0.38769423892293475	4.119772	0.040022046456316136	0.040022046456316136	10	10	9962	97	5296.61
16810000	-5.3038	252.9409	-20141.754116414246	0.0109148	52.123579	0.10475820003618098	0.19656155331215278	0.30089047186114015	0.39778977479052613	4.507096	0.04085195387165103	0.04085195387165103	12	12	12279	101	5107.25
16815000	-6.0101	284.9621	-20145.19630684704	0.01135641	69.77969	0.10139947043283797	0.19745005080410388	0.30118662263408685	0.39996385612897134	4.178983	0.04524197643334221	0.04524197643334221	14	17	10546	103	5040.32
16820000	-6.2867	329.4454	-20145.596129218335	0.01046395	76.696701	0.10679943482678697	0.19479283127107838	0.3046048154439439	0.39380291845819076	4.072725	0.061546504043807404	0.04226988978402627	13	23	10609	99	5800.46
16825000	-7.0802	298.096	-20145.935722861326	0.01210529	96.533692	0.1042888131003631	0.190213676754634	0.29744422073792126	0.4080532894070818	3.848533	0.04332292906863553	0.04332292906863553	12	19	12472	98	5820.72
16830000	-6.4139	252.1057	-20159.46812326294	0.01364642	79.875943	0.10130617712627199	0.20654510717705293	0.2957656561459875	0.3963830595506876	4.001791	0.03681297193511306	0.03675277907875754	10	13	9216	100	5060.73
16835000	-6.666	273.2236	-20154.16089597241	0.01377882	86.177282	0.10456991993935166	0.1986403982491738	0.3008849966457752	0.3959046851656994	4.001791	0.047180929654646424	0.047180929654646424	14	15	11861	101	5065.86
16840000	-6.388	280.0055	-20145.11859262562	0.01278364	79.228435	0.10495399657005874	0.19906612809386973	0.3009422765142738	0.3950375988217978	3.748293	0.045271014805688764	0.04093589552509265	13	16	10960	104	5128.21
16845000	-5.6784	258.0085	-20151.12518526307	0.01325807	61.487466	0.10220687956028078	0.20233365462635056	0.30499398581639514	0.3904654799969737	4.030504	0.03889719993283776	0.03889719993283776	12	13	11868	107	5370.57
16850000	-7.5843	298.708	-20153.733422962552	0.01430214	109.135389	0.10038697030783733	0.19958754871547274	0.2995632224557009	0.4004622585209891	4.604133	0.04077368229886966	0.04077368229886966	13	19	11053	101	5175.98
16855000	-6.5122	304.9273	-20148.07794083461	0.0125963	82.334267	0.09988470685071882	0.20139727214893996	0.30493962999924135	0.3937783910010998	3.973032	0.0459197045022738	0.03989103815996374	13	19	12075	104	5482.46
16860000	-6.282	326.4284	-20143.349785491857	0.01000087	76.578502	0.10962459628517189	0.1992180100276755	0.3016399657195867	0.38951742796756605	3.940336	0.04484067694966667	0.04484067694966667	16	22	13208	100	5555.56
16865000	-5.934	292.9498	-20144.490496967966	0.008653	67.87893	0.10231004685321497	0.19707244036824262	0.3085892920594937	0.39202822071904875	4.401008	0.04712621882006475	0.045823638359419466	15	19	12175	98	5393.74
16870000	-5.1299	250.9661	-20149.778761998838	0.01052616	47.774629	0.10801474317502281	0.19241184904185657	0.30129142445659246	0.3982819833265281	4.026748	0.03954906311246323	0.03954906311246323	12	12	11013	104	5434.78
16875000	-7.1446	306.3433	-20150.997922187078	0.01189431	98.142588	0.1061132508010152	0.20150954088243814	0.3021197568186157	0.39025745149793084	4.061657	0.047584791278367726	0.047584791278367726	14	19	13594	100	5202.91
16880000	-5.7128	263.5885	-20145.066407398284	0.01752445	62.347231	0.10236135998787393	0.19489149713993373	0.30886168739562314	0.39388545547656906	4.548845	0.038263805988751516	0.038263805988751516	12	16	12037	100	5733.94
16885000	-5.8593	274.5031	-20149.783600905303	0.01242426	66.011023	0.09977224897220253	0.1951012944295179	0.31369083205204273	0.3914356245462369	4.273369	0.042454481585626966	0.042454481585626966	12	16	10761	98	5599.1
16890000	-7.0979	324.0456	-20144.979468957452	0.01194058	96.974824	0.10163199664929444	0.2000683660894022	0.3082916054485313	0.39000803181277205	4.411241	0.038240158526161215	0.038240158526161215	17	21	11840	96	5128.21
16895000	-8.9248	451.0063	-20143.53935519327	0.01051751	142.648306	0.10376968537842356	0.19345251592345258	0.30802310131250016	0.39475469738562363	4.166553	0.04796196619603833	0.04796196619603833	16	37	13454	100	6045.95
16900000	-8.7083	368.0773	-20152.393074333304	0.01298565	137.234945	0.09899566290032497	0.193456820552984	0.30628771295867346	0.4012598035880177	4.614234	0.040951319933008164	0.040951319933008164	18	26	13419	103	5931.2
16905000	-5.7684	295.3082	-20148.99674121638	0.01057302	63.737945	0.10098311643788847	0.19634896436702168	0.29883273511531666	0.4038351840797731	4.020309	0.03977625439784525	0.03977625439784525	13	18	11084	99	5500.55
16910000	-5.9534	250.921	-20158.43335413658	0.01255811	68.364318	0.09869605801498206	0.1929995868237826	0.3136152015447198	0.39468915361651563	4.614788	0.044968837487517524	0.044968837487517524	11	12	11843	104	5235.6
16915000	-6.4008	304.397	-20154.891506530068	0.01220243	79.548744	0.103645105670218	0.19664688902247	0.31014099338787604	0.3895670119194359	4.342293	0.045976456806652355	0.045976456806652355	15	20	13153	103	5347.59
16920000	-4.969	244.1442	-20155.4587465978	0.01318379	43.754104	0.10411820988648525	0.19112794411760062	0.3058478517935055	0.39890599420240863	4.417041	0.03866439606057904	0.03866439606057904	10	12	9536	97	5694.76
16925000	-5.0915	231.2109	-20144.471386433444	0.01178629	46.814683	0.10243739894336566	0.1993078933770735	0.30091045979661457	0.39734424788294626	4.733434	0.05407325964646319	0.045337761005765906	10	10	10701	98	5246.59
16930000	-6.5975	298.2026	-20152.571236750133	0.01271659	84.4664	0.0998092541611011	0.19419442890563868	0.3090170424839483	0.39697927444931197	4.328466	0.04014015948059836	0.04014015948059836	13	19	13143	102	5291.01
16935000	-6.8357	248.8417	-20149.31997701754	0.01296027	90.421737	0.10322525159056173	0.19516633573291273	0.3046773177849862	0.39693109489153927	4.432651	0.04411283093395809	0.04411283093395809	11	12	12244	100	5257.62
16940000	-5.1822	269.9632	-20145.08881440184	0.01069464	49.083929	0.10117009688263348	0.19609429750331825	0.3087629964567127	0.39397260915733556	4.095671	0.05383489949981947	0.046914728159797595	12	16	12627	101	4965.24
16945000	-6.5336	319.6081	-20152.92791255666	0.01147004	82.869299	0.10400986248803741	0.2015452919039954	0.29808254395549116	0.39636230165247605	3.526509	0.04600551847822567	0.04600551847822567	17	21	13125	110	5452.56
16950000	-7.3093	410.33	-20146.92801685325	0.01369179	102.260044	0.10004663090156803	0.19521270986043035	0.3120956557199021	0.3926450035180995	3.751647	0.044489408141194425	0.044489408141194425	18	33	15959	112	5827.51
16955000	-6.1162	289.7296	-20151.91043313483	0.0121108	72.433667	0.09722594808148538	0.19609243102530993	0.3081732923886431	0.3985083285045614	4.479595	0.043979738912440725	0.043979738912440725	14	18	14983	101	5813.95
16960000	-5.4635	262.7895	-20141.930832376645	0.01120215	56.116514	0.0993938161499821	0.19922462969761004	0.30703715270689347	0.39434440144551447	3.903491	0.06006969764477617	0.04308530099519059	13	14	10935	98	5165.29
16965000	-6.7773	253.1222	-20156.657783091694	0.01202839	88.961703	0.10188358363324673	0.19649719244945588	0.3028337338418111	0.39878549007548614	4.823115	0.03936370629626523	0.03936370629626523	12	12	12422	101	5376.34
16970000	-6.6503	289.6538	-20150.48316101565	0.0109743	85.78551	0.10468268891626656	0.19533111166650247	0.30682080710165377	0.39316539231557723	4.194262	0.04297811306460543	0.04297811306460543	13	17	12799	106	5353.32
16975000	-7.4466	314.6969	-20147.505657607486	0.01117118	105.692952	0.10549801698215609	0.19675320364431748	0.30374210194246115	0.39400667743106527	3.951447	0.04063796788619579	0.04063796788619579	13	20	10706	100	5512.68
16980000	-8.2957	315.1009	-20140.27914158849	0.0079832	126.920018	0.10366702313375699	0.1933384104962482	0.3078847713311244	0.3951097950388704	3.938434	0.037829334950066316	0.037829334950066316	15	19	12222	99	5330.49
16985000	-5.7475	235.7758	-20140.788106636086	0.01082065	63.214765	0.10371831129092873	0.19516371003252267	0.3070628975919532	0.39405508108459525	4.366083	0.039763295404257916	0.039763295404257916	10	10	9293	100	5230.13
16990000	-6.9619	360.4817	-20143.616855244505	0.01161446	93.575369	0.10561074133955266	0.1970309949343006	0.30161910761588506	0.3957391561102618	4.155779	0.09657060723399465	0.04969257600228137	17	28	12203	104	5668.93
16995000	-8.7533	378.4367	-20139.28402759643	0.01217942	138.360339	0.10422083432572532	0.20121716082257393	0.2991978680693245	0.39536413678237625	4.481699	0.08104463764090934	0.042664213400183705	16	29	12307	101	6385.7
