State 	Coalescent	pop.size.prior	 sum 	pop.size.changepoints	 mc.speed 
4208000	311.6476	-93.19138691688354	-93.19138691688354	10	34482.76
4209000	312.015	-93.30083784244285	-93.30083784244285	10	37037.04
4210000	313.1957	-92.07343371536778	-92.07343371536778	10	37037.04
4211000	310.6766	-91.86677109711528	-91.86677109711528	10	34482.76
4212000	310.4801	-92.5201766246339	-92.5201766246339	10	37037.04
4213000	311.7989	-92.3152205715523	-92.3152205715523	10	34482.76
4214000	312.0818	-91.96308040305533	-91.96308040305533	10	35714.29
4215000	312.9784	-91.53327344174109	-91.53327344174109	10	33333.33
4216000	312.9763	-91.47591942442645	-91.47591942442645	10	35714.29
4217000	311.9801	-91.12298089665373	-91.12298089665373	10	32258.06
4218000	312.5395	-91.14481897220134	-91.14481897220134	10	37037.04
4219000	313.0605	-90.92059419377065	-90.92059419377065	10	11764.71
4220000	313.4271	-91.14278763287787	-91.14278763287787	10	33333.33
4221000	313.4178	-90.69465744942876	-90.69465744942876	10	33333.33
4222000	313.416	-90.49514512240243	-90.49514512240243	10	37037.04
4223000	313.4617	-88.65587324924934	-88.65587324924934	10	35714.29
4224000	313.3266	-89.20077640620124	-89.20077640620124	10	37037.04
4225000	313.5133	-89.77223226391298	-89.77223226391298	10	34482.76
4226000	312.9753	-89.40606209254372	-89.40606209254372	10	35714.29
4227000	309.7986	-89.43227187702942	-89.43227187702942	10	33333.33
4228000	313.324	-89.26570152177031	-89.26570152177031	10	37037.04
4229000	312.7728	-90.56361278604852	-90.56361278604852	10	33333.33
4230000	313.2605	-90.15104968700162	-90.15104968700162	10	37037.04
4231000	313.1387	-90.85824296209488	-90.85824296209488	10	35714.29
4232000	312.0601	-91.56390345269678	-91.56390345269678	10	30303.03
4233000	312.2686	-91.7706590308984	-91.7706590308984	10	32258.06
4234000	311.9986	-91.47572296440434	-91.47572296440434	10	33333.33
4235000	312.2149	-91.35337266837648	-91.35337266837648	10	37037.04
4236000	310.4714	-90.12480385765237	-90.12480385765237	10	35714.29
4237000	310.4739	-88.9273422059278	-88.9273422059278	10	34482.76
4238000	310.0036	-88.67306965564555	-88.67306965564555	10	37037.04
4239000	310.9719	-88.47783227442072	-88.47783227442072	10	37037.04
4240000	311.0097	-88.53783277749449	-88.53783277749449	10	37037.04
4241000	311.7835	-89.29439773393793	-89.29439773393793	10	32258.06
4242000	312.6913	-91.06930941428206	-91.06930941428206	10	34482.76
4243000	313.1353	-91.21307322545216	-91.21307322545216	10	35714.29
4244000	313.0457	-91.83716030075179	-91.83716030075179	10	37037.04
4245000	313.3996	-93.70605691529443	-93.70605691529443	10	34482.76
4246000	309.7922	-93.17126617482215	-93.17126617482215	10	35714.29
4247000	313.421	-93.93204306788523	-93.93204306788523	10	35714.29
4248000	312.5736	-92.19554928416052	-92.19554928416052	10	35714.29
4249000	313.4954	-92.32921499644493	-92.32921499644493	10	34482.76
4250000	312.7561	-92.33876987596818	-92.33876987596818	10	31250.0
4251000	312.8122	-93.25290894870786	-93.25290894870786	10	35714.29
4252000	312.8966	-91.3216700490863	-91.3216700490863	10	37037.04
4253000	313.4674	-91.3123988346304	-91.3123988346304	10	34482.76
4254000	313.1551	-89.94651562754468	-89.94651562754468	10	37037.04
4255000	313.3493	-90.98579754026296	-90.98579754026296	10	37037.04
4256000	312.9761	-90.86097877010161	-90.86097877010161	10	37037.04
4257000	312.3087	-91.31985238513397	-91.31985238513397	10	30303.03
4258000	312.9749	-91.8307895783658	-91.8307895783658	10	35714.29
4259000	313.2189	-91.38442570269385	-91.38442570269385	10	37037.04
4260000	313.1226	-91.20963610045888	-91.20963610045888	10	37037.04
4261000	313.1216	-90.75266241660343	-90.75266241660343	10	35714.29
4262000	313.2366	-89.75184182469597	-89.75184182469597	10	35714.29
4263000	313.4101	-90.48907956344928	-90.48907956344928	10	35714.29
