State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	a.freq	c.freq	g.freq	t.freq 	KappaR	KappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
5265000	-14.2617	217.4799	-68992.46868246846	0.000568418	276.071111	0.31810182217329136	0.18283617216563708	0.1872380274233766	0.3118239782376948	2.25203	1.01709	0.0031807354049378064	0.0031807354049378064	8	8	11125	45	2927.4
5270000	-15.4594	232.125	-68990.3478645486	0.000460497	306.013936	0.320168022611703	0.18145366853026162	0.1853193749200563	0.31305893393797907	2.122048	0.712176	0.003386359118943538	0.003386359118943538	9	9	13439	43	2815.32
5275000	-11.4173	239.9314	-68984.93999597282	0.000612097	204.960916	0.31617087865587684	0.18277037317629669	0.18603587528631418	0.3150228728815122	1.897894	0.739303	0.0028305975121466296	0.0028305975121466296	10	10	12827	49	2732.24
5280000	-13.2252	200.9651	-69002.7308080961	0.00091168	250.157477	0.316489440443082	0.18208044374238133	0.18602729603012227	0.31540281978441426	1.754477	1.322424	0.0032111696284156293	0.0032111696284156293	7	7	12322	44	2745.74
5285000	-9.0742	238.6536	-68972.04701053601	0.0005024	146.383109	0.31481464088606126	0.18509066219357712	0.1826747647394875	0.3174199321808741	2.027977	1.180484	0.003771728532237629	0.003771728532237629	10	10	14887	46	2744.24
5290000	-6.7401	196.4035	-68996.35463200556	0.00059887	88.031176	0.3163880770021094	0.18154055787762902	0.18513960819935232	0.3169317569209094	2.477046	0.987583	0.003255327251290266	0.003255327251290266	7	7	11334	43	2652.52
5295000	-17.1061	282.2735	-68982.35108587863	0.000666127	347.179765	0.3175524977319399	0.18303419562763473	0.18558469115737278	0.3138286154830526	1.801077	0.745246	0.003378340627809927	0.003378340627809927	12	14	13739	54	2727.77
5300000	-10.328	245.0407	-68992.62100943596	0.000666397	177.727771	0.3242838556334696	0.18333514235227844	0.18221974949753114	0.3101612525167209	1.845638	1.151477	0.00266338682565376	0.00266338682565376	10	11	13350	51	2768.55
5305000	-12.0781	277.8107	-68990.1613219118	0.000600097	221.479428	0.31511105046641846	0.1814066136925055	0.18973546752515374	0.31374686831592224	1.950819	1.155644	0.0030105556950251354	0.0030105556950251354	11	13	14580	51	2815.32
5310000	-7.1474	225.3362	-68992.0255513138	0.000533428	98.213614	0.31427273589090554	0.18480268075688888	0.1844776094527346	0.3164469738994711	1.687554	1.062476	0.00288179593436192	0.00288179593436192	9	9	14002	48	2665.25
5315000	-10.7753	240.7217	-68987.04989253492	0.00074001	188.909371	0.3152714482772822	0.18646449369544418	0.1853333608947607	0.312930697132513	1.709924	0.895178	0.003119421973478823	0.003119421973478823	11	11	15406	50	2676.66
5320000	-13.4241	225.1016	-68988.22938835563	0.000575296	255.130188	0.3175960749632327	0.18450458356341062	0.18336675939043373	0.314532582082923	1.653117	0.96838	0.00305844561315345	0.00305844561315345	9	9	14338	48	2757.86
5325000	-20.6821	304.4792	-68984.39008942574	0.000655416	436.57945	0.31456725699275234	0.18251917635927745	0.18553771332726432	0.31737585332070595	1.637785	1.585773	0.003022702952607802	0.003022702952607802	12	15	12897	50	2714.44
5330000	-10.3558	196.7762	-68998.08974125478	0.000598473	178.423175	0.3208429098646067	0.18456465606425398	0.18351771174998327	0.3110747223211561	2.094424	0.894517	0.00329302847408178	0.00329302847408178	7	7	10777	43	2788.62
5335000	-13.0738	218.222	-68996.35774458114	0.000424505	246.373742	0.3174488715991734	0.18119017459981418	0.18514084299183278	0.3162201108091798	1.765629	0.972703	0.00247643122779518	0.00247643122779518	8	8	11284	48	2831.26
5340000	-8.3031	207.9001	-68989.3039960916	0.000509092	127.104431	0.31619460667229166	0.18329952768595809	0.18505124066848078	0.31545462497326954	1.604063	0.976617	0.0031177814343029443	0.0031177814343029443	8	8	13448	43	2831.26
5345000	-16.3102	217.9764	-68995.20771164758	0.000557278	327.282934	0.31565536603353606	0.18768462029972044	0.18213879083139903	0.3145212228353445	2.237353	1.17634	0.0028587141551568345	0.0028587141551568345	8	8	13384	48	2810.57
5350000	-16.8035	275.8946	-68989.9073865517	0.000514679	339.616599	0.31589490173409346	0.1815391342235166	0.18547160256556322	0.3170943614768267	1.685526	0.886372	0.0056513381352974144	0.0031695529194819866	9	13	12719	48	2818.49
5355000	-8.7982	219.6461	-69005.24785167378	0.000898593	139.482807	0.31587165811904955	0.18180184340979436	0.18490060630561325	0.3174258921655428	1.861961	0.881195	0.003059838217492821	0.003059838217492821	6	9	8755	41	2668.09
5360000	-14.3641	273.2834	-68978.06598531116	0.000704905	278.631156	0.3185975216180527	0.18315345967438626	0.18555635442416032	0.3126926642834007	1.709154	0.998222	0.004057882504687058	0.003791754774123251	11	13	13204	49	2910.36
5365000	-6.8489	190.2376	-69001.69160303491	0.000582987	90.751062	0.31312862719776563	0.18523316067172466	0.1860841108152668	0.31555410131524286	1.737585	1.168244	0.002517502813743162	0.002517502813743162	6	6	11644	44	2717.39
5370000	-8.7326	238.0462	-68988.55739806888	0.00063353	137.842638	0.3153470000579491	0.18444405292072044	0.18679204546097164	0.31341690156035884	1.999708	1.074211	0.003859466589089766	0.003859466589089766	10	11	13412	47	2793.3
5375000	-15.6853	272.0341	-68982.75244181363	0.00091109	311.661588	0.3151660098716478	0.18548461615615036	0.1838244559987886	0.31552491797341337	1.539688	0.745675	0.004216317796345025	0.004216317796345025	11	13	16658	53	2840.91
5380000	-12.7897	187.3595	-68999.02900950218	0.000664801	239.270908	0.3222066920664671	0.18202764314372122	0.18561894688694597	0.31014671790286574	2.087579	1.37354	0.00335226310764713	0.00335226310764713	6	6	10272	41	2805.84
5385000	-10.9692	211.5707	-69008.0954980002	0.000416071	193.757787	0.3154476972258749	0.18220383006061305	0.18576750769930805	0.3165809650142039	2.655106	1.144608	0.003248653721020578	0.003248653721020578	8	8	11787	42	2796.42
5390000	-7.7462	212.8908	-68989.8060453719	0.000482144	113.183066	0.3185360105852861	0.1814547249355361	0.18449034682763843	0.3155189176515394	1.681169	0.879022	0.0030192438025813174	0.0030192438025813174	8	8	12570	46	2893.52
5395000	-9.98	244.4933	-68997.48482130094	0.00076218	169.028252	0.3162033914611217	0.17962956005290884	0.18613858721438387	0.31802846127158557	1.782731	0.821319	0.0035076869351847333	0.0035076869351847333	10	11	13853	50	2773.16
5400000	-11.608	192.302	-68991.01507035855	0.000731871	209.728703	0.3201625114505717	0.18002875211038744	0.1849796624440183	0.3148290739950225	1.892308	1.188763	0.0025322214483897315	0.0025322214483897315	6	6	14179	42	2878.53
5405000	-13.5395	214.8928	-68992.75109074329	0.000584007	258.015544	0.3153759546494011	0.1811071511396311	0.18397255158749423	0.3195443426234735	1.985646	1.010403	0.003478515759346914	0.003478515759346914	7	8	11924	44	2777.78
5410000	-8.4704	208.6887	-68972.37867499207	0.000822446	131.287509	0.31713214392153	0.18307393892615684	0.1830162453569866	0.3167776717953264	2.392054	0.817815	0.003474719619892018	0.003474719619892018	8	8	11345	45	2831.26
5415000	-12.9085	246.8275	-68983.88368326954	0.001036748	242.240091	0.31672902522828783	0.18173159544068096	0.18787837506357524	0.313661004267456	2.30233	0.822291	0.0033849573727856327	0.0033849573727856327	10	11	16548	52	2863.69
5420000	-14.3304	216.9509	-68977.49315489187	0.000560579	277.788037	0.3173756216847914	0.1814935472874537	0.18446921482920578	0.3166616161985492	1.592781	0.939457	0.0032611457770797495	0.0032611457770797495	8	8	12529	46	2983.29
5425000	-9.2738	242.37	-68986.66090305569	0.000592037	151.374344	0.3185538572133379	0.1865676546456018	0.1827516698809046	0.31212681826015576	1.941012	0.924334	0.0029981703471782333	0.0029981703471782333	10	11	13325	45	2844.14
5430000	-8.6626	222.7352	-68988.4039429221	0.000547064	136.09235	0.31482616114744305	0.18279041789694572	0.18478577627028492	0.3175976446853263	1.867845	0.813376	0.0037495857956042792	0.0037495857956042792	9	9	14299	52	2890.17
5435000	-8.1991	223.9042	-68998.74888571519	0.000661539	124.504694	0.31613695918977236	0.1849288835499229	0.18653261148229072	0.3124015457780141	2.153946	1.078195	0.0031915362152354324	0.0031915362152354324	9	9	13024	43	2747.25
5440000	-10.4513	215.1518	-68986.33307840691	0.000710385	180.810048	0.31623925508890666	0.18472387739607452	0.18358780227603363	0.3154490652389853	1.444302	0.79599	0.003064486827046938	0.003064486827046938	8	8	13211	45	2845.76
5445000	-15.5265	241.414	-69000.57266094461	0.000616066	307.690257	0.3213164138111965	0.18059227541397951	0.1807309144779355	0.31736039629688845	1.929987	1.175311	0.0030646961563120714	0.0030646961563120714	9	10	16432	47	2858.78
5450000	-11.0533	236.9113	-69004.49450459756	0.000644974	195.860594	0.31588740576082885	0.18339824246218286	0.18932725577185572	0.31138709600513254	2.100912	1.213435	0.0030604171548394093	0.0030604171548394093	10	10	13459	47	2793.3
5455000	-17.8853	311.5563	-68991.47810646324	0.000492093	366.661531	0.315986887113133	0.18268932115456624	0.1845853732152588	0.316738418517042	2.312291	0.795298	0.0025007090227667592	0.0025007090227667592	13	15	19081	47	2828.05
5460000	-7.3979	208.6651	-69010.87380804005	0.000657186	104.476195	0.3153982574608586	0.1870459058563795	0.18581894714308952	0.31173688953967227	1.702059	1.55597	0.0032124555633785347	0.0032124555633785347	7	8	11648	40	2860.41
5465000	-11.2038	211.7827	-68989.62915176223	0.000897836	199.622318	0.3178944423722234	0.1844002756085562	0.1804299578493723	0.31727532416984816	1.635576	0.903954	0.0032712981453051067	0.0032712981453051067	8	8	14248	48	2813.73
5470000	-11.2881	212.3303	-68977.73742219365	0.000599796	201.730589	0.31394852296842496	0.1816229335170835	0.18492351337052948	0.31950503014396203	1.946138	0.599977	0.004213530695802522	0.004213530695802522	8	8	14589	42	2885.17
5475000	-12.8067	247.1553	-69008.3353885136	0.000638618	239.694473	0.3162965380004618	0.1818542630074729	0.18508124209485347	0.3167679568972118	2.062551	0.641255	0.0032569659647430586	0.0032569659647430586	11	11	15737	44	2788.62
5480000	-7.5732	197.2039	-68999.35757103199	0.000757197	108.857076	0.31707335509153817	0.18316501828919585	0.18432714692359806	0.3154344796956679	1.704517	0.771029	0.0031797427194058016	0.0031797427194058016	7	7	11476	43	2836.07
5485000	-10.1501	223.6688	-68980.99586472925	0.000803714	173.281374	0.31793303337056156	0.17964860844974442	0.1881381435036879	0.3142802146760063	1.780146	0.754568	0.0028345264612853194	0.0028345264612853194	9	9	12710	45	2875.22
5490000	-11.8746	219.3752	-69008.45557745821	0.000802011	216.392985	0.3170880121055951	0.18293659487599434	0.18356437777890827	0.31641101523950227	2.250746	1.052315	0.0040328232134372345	0.0040328232134372345	9	9	13862	45	2812.15
5495000	-7.7864	203.0437	-69023.27541501654	0.000472256	114.18756	0.318685520905912	0.18420962646549052	0.18183664618456752	0.31526820644403	1.712345	0.685027	0.0025029580055106826	0.0025029580055106826	7	7	10996	36	2736.73
5500000	-12.1161	214.1805	-68989.23473982672	0.000801691	222.430295	0.31285372163424774	0.1843971106900759	0.18613348439545205	0.3166156832802242	2.232841	1.011698	0.0035584593556578508	0.0035584593556578508	7	8	12705	42	2922.27
5505000	-8.6554	196.4307	-69010.32219028579	0.000972161	135.912301	0.3149031946653532	0.18628858426459066	0.1834515960386972	0.31535662503135903	1.713982	0.818086	0.003068069260357146	0.003068069260357146	7	7	12508	40	2831.26
5510000	-11.5794	232.1685	-68986.84504650082	0.000479665	209.012669	0.3176826486918564	0.1824122113077861	0.184530770783305	0.3153743692170524	1.759057	0.593314	0.003182528580696386	0.003182528580696386	9	9	14035	43	2873.56
5515000	-7.515	238.6562	-68974.05745884299	0.000444386	107.402482	0.31787941242183015	0.18129805139133162	0.18328857700321072	0.3175339591836276	1.845823	0.695088	0.0033498067310853475	0.0033498067310853475	9	10	13201	46	2799.55
5520000	-12.077	215.3389	-69004.96940823265	0.000698389	221.453424	0.31646066249470717	0.18436188365856956	0.1813130357503839	0.3178644180963393	1.933446	1.141256	0.002736007870731837	0.002736007870731837	7	8	10505	40	2862.05
5525000	-9.0587	227.9565	-68970.2704133489	0.000619296	145.995171	0.32015592411081084	0.1843004795344756	0.18146796133088786	0.31407563502382574	1.808034	1.159561	0.0029453903984687528	0.0029453903984687528	9	9	14031	47	2748.76
5530000	-22.9911	287.1112	-68963.1959958503	0.000621792	494.304731	0.3142825367452108	0.18745590393748074	0.18312741676119865	0.3151341425561098	2.059245	0.805867	0.004896256463956686	0.004896256463956686	11	14	16227	52	2944.64
5535000	-10.1952	216.5469	-69003.32556762031	0.000496696	174.40856	0.3160566561818364	0.18393389660299564	0.18433259805883437	0.3156768491563335	1.872622	0.832608	0.0031096949066572246	0.0031096949066572246	8	8	12485	43	2799.55
5540000	-12.0913	249.3782	-68981.5764647825	0.000614214	221.810589	0.3203318696146708	0.18384678361466095	0.1843023246077923	0.3115190221628758	1.700905	1.243459	0.0037030881776411364	0.0037030881776411364	10	11	14818	47	2893.52
5545000	-6.9403	194.1424	-69009.72419412063	0.000585376	93.036317	0.31871216583073814	0.18547976780332767	0.18504006609084248	0.3107680002750916	1.642312	0.988736	0.0031019598936599065	0.0031019598936599065	7	7	11606	39	2845.76
5550000	-8.5619	222.0694	-69014.33133119269	0.000724597	133.574625	0.316455767694102	0.1839315911627414	0.18304753390408446	0.3165651072390722	1.7703	0.599004	0.0036575908832050972	0.0036575908832050972	9	9	13220	40	2805.84
5555000	-7.9194	223.406	-68978.6473843509	0.000541558	117.512193	0.31237934293421793	0.18398098544344116	0.18406696605602593	0.31957270556631484	2.094379	0.957345	0.003104931416468272	0.003104931416468272	8	9	13665	45	2868.62
5560000	-13.0676	218.7408	-68996.94475719192	0.001184856	246.218527	0.3148302895311396	0.18178136227315678	0.18624413780539278	0.3171442103903109	1.766521	0.754503	0.002991026471015062	0.002991026471015062	9	9	14794	46	2906.98
5565000	-10.1209	211.2972	-68996.40104894571	0.000749855	172.551713	0.31526049345472723	0.18316063690029052	0.1860911445657599	0.3154877250792224	1.844381	0.970977	0.0032490197121199083	0.0032490197121199083	8	8	13904	45	2801.12
5570000	-11.4609	226.0611	-68972.46075214286	0.000668081	206.049469	0.31216760390490017	0.18370652319035666	0.18450988468574622	0.31961598821899695	2.137548	0.916353	0.0032011656279642524	0.0032011656279642524	9	9	11287	49	2815.32
5575000	-8.7782	219.3956	-68972.67597853513	0.000615766	138.982982	0.3181136877309338	0.17976806466794332	0.18667152162977202	0.315446725971351	2.342068	0.959871	0.0031506933691722565	0.0031506933691722565	9	9	13620	49	2903.6
5580000	-7.1456	205.5866	-68973.8994971725	0.000518242	98.168521	0.3127404416368687	0.18180791910937447	0.18643011819884736	0.31902152105490955	1.743311	0.97823	0.0034206341753153045	0.0034206341753153045	8	8	11328	45	2815.32
5585000	-8.7495	232.9449	-68997.55068897647	0.000683757	138.265594	0.3162241499247535	0.1843869223750894	0.1822640737655558	0.31712485393460144	1.690805	0.797882	0.0028766326807749334	0.0028766326807749334	8	10	14779	43	2744.24
5590000	-10.682	204.5786	-68986.05348853284	0.000550923	186.577036	0.3136839140051356	0.18416281197188628	0.18327481507882093	0.3188784589441572	2.319987	0.802733	0.002826131544796451	0.002826131544796451	7	7	11855	43	2790.18
5595000	-7.6031	223.3201	-69008.89048214593	0.000533515	109.606495	0.3181810311705424	0.18423696887791552	0.1868400632732077	0.31074193667833444	1.31912	0.873018	0.0032311390233093935	0.0032311390233093935	8	9	8139	43	2863.69
5600000	-9.7342	202.8165	-68979.5494263095	0.000631521	162.882134	0.3150254578730758	0.18379755381516436	0.1868031056386613	0.31437388267309857	1.789368	0.750444	0.002895846142266691	0.002895846142266691	7	7	12691	42	2823.26
5605000	-12.7822	234.1633	-69003.91205264608	0.00088793	239.084339	0.31789221179862703	0.18120446202468965	0.18340837340263633	0.31749495277404693	1.805118	0.874603	0.0032818656109130464	0.0032818656109130464	9	10	15043	40	2886.84
5610000	-12.7102	260.9232	-68969.42450017504	0.000664041	237.283866	0.3153036448578306	0.18310232597668244	0.18652280844200778	0.31507122072347926	2.060791	1.425302	0.004818435403338792	0.004818435403338792	11	12	16477	51	2908.67
5615000	-7.191	196.3923	-68995.64276628256	0.000668303	99.304321	0.3185136908400116	0.1827691514905714	0.18419939115334635	0.3145177665160708	1.817454	0.761961	0.003016667108549567	0.003016667108549567	7	7	11587	41	2797.99
5620000	-12.1683	273.7807	-68978.37799972671	0.000964174	223.735211	0.31433786738961406	0.1835580247746397	0.18802725604416534	0.31407685179158096	2.20767	0.899066	0.004517428436157439	0.004517428436157439	11	14	14289	48	2866.97
5625000	-11.2596	214.5722	-68980.9464332491	0.000639815	201.018192	0.31608655730384944	0.18636002866855145	0.18478917944628803	0.31276423458131114	1.844149	1.009597	0.0031288417839478977	0.0031288417839478977	8	8	12427	45	2813.73
5630000	-12.0175	224.9018	-68982.00399513303	0.000727001	219.965351	0.3191198432326252	0.185936301270035	0.18518500090129092	0.3097588545960489	2.129627	1.130778	0.003115504365928635	0.003115504365928635	8	9	12354	44	2958.58
5635000	-7.6339	209.6549	-69005.41364532124	0.000568088	110.375275	0.3182935644702685	0.1814421720242974	0.1861097203848464	0.3141545431205877	2.013216	1.066876	0.0030337901842839967	0.0030337901842839967	8	8	13050	45	2762.43
5640000	-8.0315	216.8994	-69008.58604306368	0.000792643	120.316826	0.3161542487368227	0.18479941103936795	0.18240860471123505	0.3166377355125743	1.821821	0.907597	0.003127641437212724	0.003127641437212724	8	9	13081	46	2850.63
5645000	-10.6845	229.976	-69010.2378740765	0.000464698	186.640774	0.31345597659301566	0.18465104594008266	0.18545426411147878	0.316438713355423	1.793017	0.968404	0.0028745822327050203	0.0028745822327050203	8	9	10757	46	2776.24
5650000	-11.0388	216.185	-69016.07900411423	0.000996995	195.497307	0.3166093658472206	0.18285716342779304	0.1849873155521709	0.3155461551728155	1.890845	0.715214	0.004120287676191124	0.004120287676191124	8	9	11605	44	2802.69
5655000	-7.5118	208.739	-68989.17852710186	0.000802452	107.323613	0.3133465839295717	0.18654337947475869	0.18490920840706263	0.31520082818860695	1.741045	0.950412	0.0029132779643056585	0.0029132779643056585	8	8	11222	43	2824.86
5660000	-12.048	250.409	-68998.15291895423	0.000659358	220.727027	0.3155963148261893	0.18229391011522517	0.1856076762814778	0.31650209877710783	1.956712	1.094045	0.0035577724607612484	0.0035577724607612484	9	11	14984	44	2876.87
5665000	-12.186	197.4064	-68989.18528121727	0.000799089	224.178934	0.3174273564081085	0.1832685471008336	0.1850986625582055	0.31420543393285233	1.849174	0.728923	0.0038977361987441663	0.0038977361987441663	7	7	10864	42	2805.84
5670000	-10.1898	214.6095	-68981.10795499795	0.000630224	174.272212	0.31490180828508235	0.1813360844464056	0.18567627161244582	0.31808583565606613	1.546397	0.836125	0.0029797002030184415	0.0029797002030184415	7	8	11584	44	2832.86
5675000	-12.085	237.4545	-68982.8639443193	0.000429537	221.65219	0.3145471829274227	0.18433913479991287	0.1859926941816398	0.31512098809102473	1.616013	0.808993	0.0035083229195604568	0.0035083229195604568	10	10	16166	49	2799.55
5680000	-12.8872	222.4223	-68990.92217955779	0.000467411	241.708157	0.3136082717833072	0.1816242045300528	0.18783672458958137	0.3169307990970587	1.879667	0.735013	0.003037527707960769	0.003037527707960769	9	9	15653	52	2818.49
5685000	-9.9242	206.6884	-68991.8821838486	0.000738139	167.633991	0.3188428966225005	0.18184817466817724	0.1848460278836015	0.3144629008257208	1.800909	0.530585	0.00379807097379719	0.00379807097379719	8	8	13788	44	2836.07
5690000	-7.8669	204.8424	-68993.12145281826	0.000949058	116.19955	0.31851646408441897	0.17986376467203583	0.18481918523219995	0.31680058601134536	2.184158	0.702682	0.00335761202526485	0.00335761202526485	8	8	13779	48	2927.4
5695000	-7.9774	197.3138	-69008.48316421296	0.000717976	118.963493	0.3179908202054628	0.18358117653039407	0.18297046149486088	0.31545754176928226	2.220274	1.118879	0.0030780408581140453	0.0030780408581140453	7	7	11084	42	2757.86
5700000	-10.6788	236.0075	-69013.13154978826	0.000859024	186.497984	0.3163377521783576	0.18517970562590563	0.18178047220770444	0.31670206998803246	1.729917	1.136618	0.0034744215608203547	0.0034744215608203547	10	10	13916	45	2780.87
5705000	-11.8269	224.1123	-69003.4005151643	0.000610641	215.199628	0.3132511217547368	0.18426457679816735	0.18824226023034515	0.31424204121675076	1.851373	1.224172	0.002668009531242441	0.002668009531242441	8	9	12098	43	2831.26
5710000	-8.4603	205.2575	-68996.35779174199	0.000822859	131.03669	0.31644594359979666	0.18471268633396257	0.18546449705685236	0.31337687300938843	2.587973	1.237973	0.0029850303012800023	0.0029850303012800023	8	8	14625	46	2912.06
5715000	-9.2162	209.0296	-68994.3798780166	0.000710474	149.931866	0.3182798868528203	0.18099880030533433	0.18261281018959644	0.3181085026522489	1.718666	1.140746	0.003159075310958509	0.003159075310958509	7	8	10524	44	2886.84
5720000	-14.4325	279.3513	-68964.70715036939	0.000539175	280.339561	0.3151248548071102	0.18144368532348198	0.1888927954928311	0.31453866437657657	1.620486	0.768293	0.0033840390373069836	0.0033840390373069836	11	13	16166	52	2813.73
5725000	-8.8223	226.5831	-69004.02623184788	0.000685714	140.085374	0.31728001981206805	0.1841693234588173	0.18232156100122357	0.31622909572789115	1.489264	0.765873	0.002867330502616523	0.002867330502616523	9	9	12154	38	2844.14
5730000	-10.8661	224.4119	-69007.77591206376	0.000855768	191.17991	0.3181367095158691	0.18143354787996538	0.18628750330119093	0.31414223930297464	1.309145	1.053649	0.0034337975284811535	0.0034337975284811535	8	9	13750	42	2967.36
5735000	-22.1641	273.1243	-68969.79677113332	0.000638714	473.631663	0.3178346909296643	0.18224665414800578	0.18370091373749609	0.31621774118483376	1.415959	1.232447	0.004396839113470111	0.0031392863692346618	13	13	17598	53	2836.07
5740000	-11.7376	254.442	-68965.60866561445	0.000874027	212.966907	0.31575797958032725	0.18192956373488853	0.18454343544258914	0.31776902124219497	2.16067	1.003894	0.0030201196515395818	0.0030201196515395818	11	12	16173	49	2912.06
5745000	-17.3513	283.4231	-68971.57429753011	0.000813815	353.311507	0.3160731614299864	0.18199040588270313	0.18462856589779772	0.3173078667895126	1.940714	0.848562	0.0030531166114711175	0.0029693906943951613	12	14	14726	50	2756.34
5750000	-15.1481	308.3644	-68965.07699448086	0.000747958	298.230232	0.31637231344908023	0.18341757519969906	0.18521664052089976	0.31499347083032103	2.047604	1.275921	0.0030337552562718128	0.0030337552562718128	12	16	17766	52	2782.42
5755000	-13.4952	253.4079	-68974.58094300234	0.000649489	256.909271	0.3178212451974039	0.18024576705155204	0.1853938088804548	0.3165391788705892	1.924298	1.210232	0.0036642982868542954	0.0036593846132748865	10	11	17886	52	2720.35
5760000	-10.6395	290.5692	-68968.76330654183	0.000821482	185.515884	0.3154798614660147	0.18249461187260455	0.1868701626993447	0.3151553639620362	1.725366	0.868204	0.003260469447425656	0.003260469447425656	12	15	17745	48	2903.6
5765000	-11.1943	243.9288	-68995.50437430089	0.000677948	199.385451	0.3191211777362868	0.18149068841480237	0.18486725615064822	0.31452087769826254	2.432331	0.836427	0.004692396472916411	0.003296962746087059	9	11	15151	50	2831.26
5770000	-10.527	227.581	-68969.57359628737	0.001180454	182.702566	0.31412749710361404	0.18395134259670312	0.18308949716053272	0.3188316631391501	2.131641	0.808224	0.004083030660881108	0.004083030660881108	10	10	15960	52	2832.86
5775000	-12.6057	279.3385	-68966.64553608393	0.000691079	234.669533	0.3156522960133842	0.18478074749753895	0.18294982969475956	0.31661712679431736	1.986996	1.326575	0.00340148359342635	0.00340148359342635	12	14	19305	56	2849.0
5780000	-8.6753	221.8231	-68995.6994735271	0.000841238	136.410882	0.3172760882951956	0.1843671226382001	0.1837804124075586	0.31457637665904575	1.933158	1.128145	0.0032345331052827135	0.0032345331052827135	9	9	13472	46	2977.96
5785000	-15.9175	260.0672	-68967.73389374123	0.000562663	317.465779	0.3168899447085421	0.181964078766927	0.18585414680953852	0.3152918297149924	1.960658	0.7521	0.00337518015878926	0.00337518015878926	12	12	19677	52	2873.56
5790000	-12.4845	245.1756	-69001.47694970565	0.000737473	231.639681	0.31425095137392706	0.1825303450845834	0.18790716289962187	0.31531154064186784	2.191016	0.921584	0.004295821815656846	0.004295821815656846	8	11	15111	45	2868.62
5795000	-9.484	222.5728	-68977.50258063237	0.000599704	156.62768	0.31691437815762596	0.1851825831806154	0.18597879502969045	0.31192424363206833	1.93019	0.765547	0.002807340895290415	0.002807340895290415	8	9	13230	46	2891.84
5800000	-9.7042	224.6877	-69003.48062086669	0.000556978	162.132146	0.3171837514946876	0.185075431867967	0.18304978352769719	0.3146910331096482	1.930276	1.042764	0.0031001552449864233	0.0031001552449864233	9	9	11635	44	2974.42
5805000	-10.3456	208.3444	-69010.96928756936	0.000569909	178.167182	0.3165031334593439	0.18064149103507876	0.18832125990396495	0.3145341156016125	1.483027	1.177194	0.0035430091070663126	0.0035430091070663126	8	8	11776	45	2813.73
5810000	-18.5696	222.8111	-68980.72918084165	0.000851805	383.766985	0.31894988693104703	0.18006259971087613	0.18683371313272443	0.3141538002253525	2.229324	0.887444	0.003700040565344529	0.003700040565344529	8	9	14705	48	2878.53
5815000	-10.8965	231.1225	-68978.04986902095	0.00049331	191.94052	0.31468739223400904	0.18276381235747033	0.1872028803483733	0.3153459150601472	2.264737	0.937863	0.0037813293981648296	0.0037813293981648296	9	10	12929	44	2815.32
5820000	-15.3544	248.2234	-68975.8709489544	0.000886462	303.387262	0.3125268032069178	0.18568597866476136	0.18607602242077104	0.3157111957075499	1.690517	1.163069	0.0036347147739565363	0.0036347147739565363	10	11	15522	48	2870.26
5825000	-12.3156	279.9869	-68971.77736462271	0.000691648	227.418453	0.321450386945945	0.1835274978706003	0.1819602834122242	0.31306183177123065	1.645284	1.189133	0.004602760905772769	0.004602760905772769	12	14	15228	50	2858.78
5830000	-13.2724	253.9067	-68967.0997814027	0.00067932	251.337272	0.31683030089539804	0.1797277307816272	0.18599913641727464	0.31744283190570016	2.062383	1.011278	0.0038874208596731573	0.0038874208596731573	11	12	14397	50	2754.82
5835000	-12.9142	268.1207	-68969.79248211868	0.000511025	242.382717	0.31322794396716674	0.18164958687466462	0.18512778223312565	0.319994686925043	1.743704	1.023093	0.0032308301188122912	0.0032308301188122912	10	12	14530	48	2844.14
5840000	-13.4775	256.3388	-68964.85704850197	0.000582547	256.465765	0.31389231032083503	0.18469027908965946	0.1847193430495582	0.3166980675399472	1.565611	0.952941	0.0035212829787644923	0.0035212829787644923	11	11	14855	48	2832.86
5845000	-11.4645	249.5995	-68971.80794233286	0.000663914	206.140222	0.31582566530998424	0.1837177157090655	0.18363137819657818	0.31682524078437196	2.450222	0.928167	0.002959972279164968	0.002959972279164968	9	11	13971	51	2686.73
5850000	-8.4584	206.8611	-68996.27127089456	0.000713701	130.987657	0.3191872914721263	0.18325722622122365	0.18365034104565153	0.31390514126099855	1.448776	0.681632	0.003637957993251511	0.003637957993251511	7	8	12102	42	2826.46
5855000	-11.2808	217.9203	-68972.51383941212	0.000776874	201.547269	0.3167022968794247	0.18499362574932268	0.18552283661809515	0.3127812407531574	1.83238	0.59229	0.0034738321871500086	0.0034738321871500086	9	9	15715	50	2828.05
5860000	-6.3832	195.19	-68987.10134144174	0.000524573	79.107087	0.31604291401941753	0.18326878696944796	0.18495991396776576	0.31572838504336864	1.953625	0.898297	0.003429494550415431	0.003429494550415431	7	7	12112	44	2826.46
5865000	-13.6113	265.2931	-68971.89293336654	0.00068054	259.809431	0.3155494715799138	0.1828374312389556	0.18572361112486938	0.31588948605626116	2.409311	1.039454	0.003503029696550902	0.003503029696550902	12	13	14349	48	2929.12
5870000	-7.7897	210.8485	-68999.358965518	0.000569008	114.270081	0.3157185327948045	0.18410581765217826	0.18614505655055577	0.3140305930024612	1.997454	0.927158	0.0030395978574802502	0.0030395978574802502	8	8	10997	45	2883.51
