State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	Kappa	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
1879000	-4.0347	46.4212	-4000.8568863371083	0.0215791	20.395116	2.341454	0.040758889907741784	0.040758889907741784	3	4	535	16	27027.03
1880000	-4.6901	74.723	-4009.8078925896543	0.02211123	36.779923	2.303019	0.055495459394999565	0.055495459394999565	6	8	907	23	28571.43
1881000	-4.3379	68.1189	-4003.2508275193472	0.01597612	27.976714	1.886975	0.07337719860338372	0.04756770769511007	7	8	947	22	32258.06
1882000	-3.7174	34.0696	-4006.4197713905246	0.02776405	12.464328	2.598696	0.03921735523722504	0.03921735523722504	2	2	355	16	27777.78
1883000	-4.272	42.6549	-4003.041803689457	0.040384	26.328305	2.13703	0.04423125392755049	0.04423125392755049	3	4	689	17	28571.43
1884000	-4.2784	33.0979	-4002.3459120871566	0.0355328	26.489335	2.401669	0.04104267231931469	0.04104267231931469	2	2	539	16	24390.24
1885000	-4.1159	75.7493	-4000.3916797328366	0.02514038	22.425726	2.069674	0.08587726712467803	0.048275232280447354	6	10	939	22	31250.0
1886000	-4.5627	39.7241	-4010.8178655480715	0.0320755	33.596241	1.858068	0.04206254147500553	0.04206254147500553	3	3	630	20	32258.06
1887000	-5.1354	68.2627	-4005.6914746873617	0.01917727	47.912253	2.042785	0.038446739547480534	0.038446739547480534	7	7	869	26	27027.03
1888000	-4.4066	64.1077	-4003.0561022677493	0.01945642	29.692052	2.402718	0.05013603639675851	0.05013603639675851	5	7	790	21	28571.43
1889000	-3.7321	41.8081	-4006.3707953092357	0.01954104	12.830334	2.008725	0.03358169794648529	0.03358169794648529	2	3	542	16	27777.78
1890000	-4.0612	50.2579	-4011.091614141407	0.01359816	21.058545	2.696581	0.03425606914095744	0.03425606914095744	4	4	656	19	26315.79
1891000	-4.0979	37.3849	-4007.4166680432363	0.02808347	21.975339	2.089808	0.047911277919218134	0.047911277919218134	2	3	542	15	28571.43
1892000	-3.9136	39.7943	-4002.3127799397535	0.02190878	17.366893	2.143011	0.045609405538913364	0.045609405538913364	3	3	579	16	29411.76
1893000	-4.4894	29.3569	-4005.63795030479	0.0426948	31.763658	2.41742	0.04464063013739697	0.04464063013739697	2	2	571	15	30303.03
1894000	-4.3594	43.1682	-4004.025946085253	0.03136972	28.513043	2.105589	0.039667447987901776	0.039667447987901776	4	4	678	17	29411.76
1895000	-4.8316	47.3371	-4008.9872991161596	0.01679686	40.318525	2.786051	0.033612225492052054	0.033612225492052054	2	4	574	15	27027.03
1896000	-3.9205	42.7451	-4008.7492603380033	0.01821657	17.54079	2.937586	0.038980090369183894	0.038980090369183894	3	4	542	16	30303.03
1897000	-3.726	41.513	-4005.4601739189693	0.0363313	12.677295	2.211867	0.0637409229930778	0.03656881184626364	4	4	542	16	28571.43
1898000	-3.8219	36.0497	-4002.905049094746	0.0617693	15.074736	2.046704	0.06201832117713096	0.03862445294451679	2	4	542	16	32258.06
1899000	-5.1163	61.6163	-4001.2354261647074	0.02182293	47.436623	2.264772	0.039355929762667226	0.039355929762667226	6	6	928	21	28571.43
1900000	-4.1872	36.8709	-4003.810689311118	0.01948073	24.207542	1.817032	0.04262670149174575	0.04262670149174575	3	3	662	18	27027.03
1901000	-4.8946	92.3177	-4003.2724988502046	0.0392973	41.892248	2.91134	0.06522128840668737	0.04581868217826524	6	13	805	19	27027.03
1902000	-5.0594	134.0886	-4004.625309644628	0.01765221	46.013667	2.895386	0.07998653372801079	0.04200997829212659	9	17	824	18	33333.33
1903000	-4.8434	113.5668	-4001.267625569325	0.01913571	40.613947	2.652689	0.0740393982739963	0.036830726279860726	7	15	1015	20	31250.0
1904000	-5.5129	166.0312	-4008.2254972111077	0.02302941	57.349882	2.704003	0.0880499976565642	0.05315931765097862	10	23	807	19	28571.43
1905000	-5.6903	148.5971	-4004.478116818785	0.02887404	61.785059	1.956815	0.09651936628432561	0.04008684606810246	11	23	753	22	28571.43
1906000	-4.8514	164.4211	-4008.449700879159	0.02446656	40.811974	2.269547	0.11839099811324605	0.04638470926064745	15	24	997	27	27777.78
1907000	-5.4487	178.8061	-4004.6533611760187	0.0317614	55.746755	2.456754	0.11479556018006618	0.11479556018006618	16	28	1166	26	26315.79
1908000	-4.7034	159.6602	-3999.3448626508552	0.023407	37.113194	2.395509	0.09981338155808306	0.053397807330823735	9	23	1177	26	23255.81
1909000	-4.4859	140.2363	-4001.0449055164236	0.02225249	31.675835	2.72036	0.1407987876876347	0.043982434834339175	12	21	1202	22	30303.03
1910000	-5.1035	133.2512	-4005.7136371557913	0.02041333	47.11459	2.006563	0.10865367269089198	0.040765428830247114	10	19	802	19	33333.33
1911000	-5.1128	144.9174	-4005.2503300525354	0.01842788	47.34887	2.346867	0.11559228919370348	0.048971003129284624	10	20	1231	22	33333.33
1912000	-4.6367	112.6386	-4000.4997285290183	0.02572262	35.446145	2.166713	0.11414759626476079	0.043842378183200637	5	17	931	22	28571.43
1913000	-4.8233	122.4629	-4004.6471217902645	0.01668903	40.110298	2.919677	0.1324545786240253	0.047178465208617223	8	17	686	17	35714.29
1914000	-4.4392	99.659	-4002.432166825389	0.02395341	30.50864	1.906476	0.10961890558182702	0.04045070204665095	9	13	828	18	38461.54
1915000	-4.3716	74.8417	-4000.6412769502804	0.02228087	28.818933	2.792693	0.12488242635399302	0.0567108129139877	6	10	684	17	37037.04
1916000	-4.2348	107.2421	-3999.8424716396953	0.02073428	25.396955	2.425896	0.09842689288884172	0.043801473903999424	6	15	610	17	28571.43
1917000	-6.14	156.5838	-4002.9058743592186	0.02612281	73.027116	2.477487	0.09413901836608302	0.056775088880367953	6	24	688	17	37037.04
1918000	-5.7779	193.7647	-3999.7599218661817	0.02351239	63.976678	2.29273	0.08664206820307806	0.04454849244476536	11	29	978	19	28571.43
1919000	-5.9504	151.4311	-4003.635054067783	0.0516505	68.288005	2.377588	0.07435659888958654	0.04177259141234554	6	23	679	17	31250.0
1920000	-5.4986	176.2287	-4004.685954747216	0.02441187	56.993047	2.113935	0.08373166378252885	0.04779525382799973	8	25	689	17	32258.06
1921000	-5.7612	181.8438	-3999.632539073924	0.0330264	63.557191	2.182814	0.0980867582596977	0.04708707758160132	9	28	1102	22	30303.03
1922000	-5.0208	115.6058	-4006.063509274145	0.02560321	45.048305	2.829626	0.1023049056529858	0.044834606117581804	8	16	1068	22	27777.78
1923000	-6.2664	138.1933	-4002.7611916329006	0.02701312	76.187206	2.312799	0.12010701409376061	0.06552092487192396	12	20	968	19	34482.76
1924000	-5.0847	123.2118	-4001.639202670076	0.01614066	46.646016	2.980697	0.09126678578869028	0.04368650853860719	10	16	1190	24	28571.43
1925000	-5.3426	101.0997	-4006.9482777232715	0.02833395	53.093062	2.372028	0.06220439221443779	0.06220439221443779	8	13	1496	24	28571.43
1926000	-4.8951	77.8861	-4004.1271155981085	0.02484215	41.904957	2.199792	0.04896484790953337	0.03787420232605731	7	9	990	26	30303.03
1927000	-4.4943	49.4344	-4007.040727717701	0.01487178	31.884524	3.365713	0.03492288819032754	0.03492288819032754	3	5	663	19	31250.0
1928000	-4.1514	37.2838	-4001.789170269527	0.01553371	23.313414	2.698546	0.03836264548274743	0.03836264548274743	3	3	679	17	27027.03
1929000	-3.9914	37.0759	-4005.8786831852312	0.0253683	19.312278	2.53317	0.04491726279370925	0.04491726279370925	3	3	689	18	29411.76
1930000	-3.6738	49.7593	-4003.6225457287783	0.0491098	11.372295	2.362131	0.044429498917103516	0.044429498917103516	5	6	884	22	28571.43
1931000	-4.2247	68.8998	-4002.5609005816304	0.02244554	25.146482	2.28611	0.04578608355181848	0.04578608355181848	6	8	834	24	28571.43
1932000	-5.0478	81.0099	-4003.8217432937613	0.0339268	45.723002	3.052281	0.04358154348069213	0.034625570820758074	4	10	757	21	30303.03
1933000	-5.7506	84.058	-4003.263773164594	0.01514071	63.293266	2.362115	0.0389482905216916	0.0389482905216916	7	9	979	25	27027.03
1934000	-4.6145	83.7856	-4000.666659151032	0.02797869	34.891323	2.321303	0.05009246418783448	0.03860617764834861	7	10	948	28	27027.03
1935000	-4.9075	65.8064	-4010.5678281760866	0.02134628	42.214595	2.370848	0.04940203823280807	0.04940203823280807	7	7	772	21	28571.43
1936000	-3.9668	38.29	-4001.6308656104457	0.0361927	18.698069	2.165894	0.039757484556965046	0.039757484556965046	2	3	538	16	29411.76
1937000	-3.8215	39.3242	-4003.05887921295	0.02490827	15.066425	2.424599	0.03850427629273624	0.03850427629273624	2	3	570	15	29411.76
1938000	-4.0684	39.4323	-4002.4833104981435	0.01521868	21.238336	2.296357	0.03652427763499982	0.03652427763499982	3	3	659	19	28571.43
1939000	-5.1114	44.8984	-3998.6450309598736	0.02728748	47.313407	2.622459	0.039165311173194856	0.039165311173194856	3	4	659	19	29411.76
1940000	-4.7899	39.0783	-4003.0463508300454	0.02329113	39.276823	2.853952	0.046642050747329786	0.046642050747329786	3	3	537	16	28571.43
1941000	-3.8348	50.8757	-4002.023517924623	0.01825055	15.39734	2.602361	0.0578453600317235	0.04190974150303704	4	5	682	17	29411.76
1942000	-4.1902	51.0997	-4007.2349311101298	0.02552334	24.282627	2.674379	0.05472989334749568	0.044306813832088204	4	5	542	16	28571.43
1943000	-5.3409	51.5089	-4004.095366993807	0.0231738	53.04953	2.30537	0.049234699693349655	0.049234699693349655	4	5	688	17	29411.76
1944000	-4.3527	39.1948	-4004.234385616573	0.0210443	28.345768	2.773117	0.03987260989890392	0.03987260989890392	3	3	684	17	29411.76
1945000	-3.7667	44.7335	-4008.385786984168	0.02646603	13.696156	2.368253	0.039792783652335524	0.039792783652335524	3	4	659	18	29411.76
1946000	-4.5608	33.3847	-4006.6899519571716	0.02170663	33.547001	2.192366	0.03315018072357885	0.03315018072357885	2	2	542	16	26315.79
1947000	-3.7454	40.1956	-4004.1726293130696	0.02205276	13.163432	2.094427	0.040809193847116496	0.040809193847116496	3	3	654	18	30303.03
1948000	-3.6921	46.6553	-4004.552874080201	0.0439167	11.830902	2.335851	0.05139401818247632	0.05139401818247632	5	5	824	18	28571.43
1949000	-4.0129	44.914	-4004.5575346425794	0.02204053	19.849551	2.256033	0.05283569957357662	0.044254878962208574	3	4	571	15	30303.03
1950000	-4.5901	55.4422	-4002.632151519304	0.02383208	34.279969	2.560995	0.04288909387211182	0.04288909387211182	4	6	721	20	32258.06
1951000	-5.2094	57.6833	-4002.906502329468	0.01593736	49.764269	3.167172	0.05136429614773496	0.04278279433525897	3	6	678	17	30303.03
1952000	-4.1923	39.7784	-4002.409637417587	0.02057914	24.335902	2.267121	0.040161452376983195	0.040161452376983195	2	3	539	16	27027.03
1953000	-5.0538	64.3686	-4008.0277747153514	0.01902609	45.87195	3.275879	0.05503904314910883	0.05503904314910883	5	7	834	18	30303.03
1954000	-5.2918	52.5583	-4010.3488474536603	0.01962892	51.822286	2.536326	0.04786247913776358	0.04786247913776358	4	5	895	18	33333.33
1955000	-4.1238	32.4196	-4004.514870284382	0.02458968	22.622884	2.903559	0.04594079998734633	0.04594079998734633	2	2	562	15	31250.0
1956000	-3.7332	43.0401	-4001.3986697853616	0.02175037	12.859344	2.053453	0.0404534388847807	0.0404534388847807	3	4	673	18	28571.43
1957000	-4.2757	50.233	-4005.2086545687853	0.02477212	26.419685	2.618338	0.05179890673818389	0.05179890673818389	4	5	807	20	27777.78
1958000	-3.7694	49.6252	-4007.504980147919	0.01553579	13.763872	2.13975	0.03915395585285567	0.03915395585285567	6	6	829	26	25000.0
1959000	-5.5656	51.9167	-4003.458580301533	0.0538632	58.667562	2.566614	0.041555757212846454	0.041555757212846454	4	6	675	18	26315.79
1960000	-4.7068	73.4873	-4002.619617935196	0.01755402	37.198739	2.275554	0.03568777618298432	0.03568777618298432	4	8	676	18	32258.06
1961000	-4.9533	97.1037	-4006.759970204191	0.02468766	43.361826	2.240665	0.07478515972294447	0.07286507847553499	7	13	828	17	31250.0
1962000	-4.714	97.1326	-4006.3574519852264	0.03151875	37.378287	1.95386	0.06820142062262416	0.06820142062262416	4	14	686	17	34482.76
1963000	-5.1581	111.0826	-4002.562477999682	0.02213274	48.48018	1.98575	0.0912598358906142	0.04891851637358252	6	15	690	17	31250.0
1964000	-4.9607	117.3721	-4006.08509961005	0.02386299	43.545511	2.713284	0.09562330251077246	0.05663878990596844	10	16	692	17	35714.29
1965000	-4.7861	64.8687	-4008.9745075556843	0.01365112	39.180939	2.746864	0.07677309370635886	0.03521635813354378	5	7	724	17	33333.33
1966000	-3.7527	40.1146	-4003.3181116707647	0.01670609	13.346259	1.931217	0.03878843938820683	0.03878843938820683	3	3	739	16	31250.0
1967000	-5.2321	65.1317	-4004.8642513020714	0.0292258	50.331649	1.859609	0.04091931828165139	0.04026213098166222	6	7	686	17	30303.03
1968000	-4.9151	93.2401	-4006.0595692711477	0.02299068	42.405586	2.017686	0.03526923444752921	0.03526923444752921	7	11	812	19	26315.79
1969000	-4.2659	38.9501	-4002.242204567012	0.0280575	26.174826	2.298235	0.045698365658404516	0.045698365658404516	3	3	539	16	30303.03
1970000	-3.9608	35.62	-4004.0429337809765	0.01572522	18.54883	2.551698	0.03212377655363305	0.03212377655363305	2	2	367	16	27777.78
1971000	-3.7022	41.8861	-4004.497821842984	0.0370349	12.083029	2.517886	0.05456253866750422	0.05456253866750422	4	4	839	18	29411.76
1972000	-5.2723	30.0287	-4002.46158142294	0.02433642	51.335362	2.27558	0.03848702321891587	0.03848702321891587	2	2	465	16	29411.76
1973000	-4.0598	39.756	-4006.960620117298	0.02914002	21.023264	2.226381	0.04662565925527551	0.04662565925527551	2	3	542	16	28571.43
1974000	-5.4894	60.5642	-4005.520015075427	0.0388669	56.762648	2.447104	0.041519969595918145	0.041519969595918145	5	7	799	19	29411.76
1975000	-4.0367	38.8883	-4006.719711162057	0.02850923	20.445722	2.409116	0.037719804192055485	0.037719804192055485	3	3	542	16	33333.33
1976000	-3.7375	45.1998	-4009.518496809592	0.02939662	12.964463	2.75446	0.0327598738524099	0.0327598738524099	2	4	565	16	28571.43
1977000	-3.6011	39.3363	-4005.069944860349	0.01996805	9.55617	2.464058	0.07026887385799016	0.036327665841172495	3	4	654	18	28571.43
1978000	-4.2322	76.1785	-4002.0509756413658	0.02626677	25.33365	2.17738	0.07863776286377579	0.044646085574206004	7	9	1111	22	29411.76
1979000	-4.008	40.6068	-4002.4936463624017	0.01633564	19.728647	2.000503	0.037706856937023414	0.037706856937023414	3	3	654	19	33333.33
1980000	-4.2193	53.1862	-4003.429524327768	0.02354139	25.010945	2.280244	0.03509311588401011	0.03509311588401011	4	5	682	18	27027.03
1981000	-4.7229	53.7334	-4011.0027697611904	0.0402209	37.600691	2.252344	0.04555518804762172	0.04555518804762172	4	6	648	19	29411.76
1982000	-3.5837	32.8136	-4002.555478408674	0.02628857	9.121447	2.962428	0.04402097984698993	0.04402097984698993	2	2	542	16	30303.03
1983000	-3.7282	34.1508	-4002.0949794364424	0.02309029	12.732713	2.338116	0.039378423680429576	0.039378423680429576	2	2	536	16	27027.03
1984000	-4.3764	46.1221	-4003.743755669695	0.0356946	28.93734	2.746348	0.04201887145903005	0.03705777918475085	2	5	537	16	32258.06
1985000	-3.8778	39.199	-4005.464636313269	0.02384153	16.474011	1.633194	0.04610303394991068	0.04610303394991068	3	3	677	18	29411.76
1986000	-3.4536	45.1966	-4001.4580422120025	0.02576282	5.868189	2.440752	0.04494553223211289	0.04494553223211289	5	5	802	19	27027.03
1987000	-5.0754	39.6898	-4000.9863456466214	0.02029691	46.413487	2.32098	0.0363181149109814	0.0363181149109814	3	3	367	16	27777.78
1988000	-3.7648	34.6428	-4005.8321454825577	0.01513117	13.647176	3.020344	0.040700228813858555	0.040700228813858555	2	2	539	16	29411.76
1989000	-4.1348	39.5387	-4005.211716107041	0.0358179	22.897309	1.793792	0.04484298587792859	0.04484298587792859	3	3	746	16	28571.43
1990000	-5.6537	59.5602	-4002.671118093574	0.02390055	60.871679	2.614048	0.049878585921593874	0.03985355809780339	3	7	690	17	28571.43
1991000	-3.8703	45.5806	-4006.3072044394335	0.02650673	16.285453	3.498468	0.052633532981379995	0.052633532981379995	4	4	686	17	31250.0
1992000	-4.0337	45.0339	-4007.7857573361644	0.01976289	20.37009	2.821852	0.04332915572204582	0.04332915572204582	3	4	592	15	29411.76
1993000	-4.2143	50.3703	-3999.719539758951	0.02298586	24.885568	2.331869	0.04309981727588193	0.04309981727588193	4	5	686	17	29411.76
1994000	-4.391	62.0802	-4007.138314201594	0.01821118	29.302624	1.813238	0.08979371790052909	0.035947727109445146	7	7	539	16	32258.06
1995000	-4.4149	56.5682	-4007.0814378590394	0.02197156	29.899677	2.58794	0.11017792885505903	0.04503936779406863	6	7	574	15	38461.54
1996000	-4.1869	64.3548	-4002.185484257178	0.0411356	24.201322	2.762309	0.04983523286515347	0.04949554035225332	3	8	539	16	33333.33
1997000	-3.5169	43.6755	-4003.7749281270335	0.01909632	7.451077	2.305769	0.03738420111712135	0.03738420111712135	3	4	657	18	31250.0
1998000	-3.5957	32.7452	-4000.149816442891	0.01355218	9.420192	2.365632	0.037832252152506476	0.037832252152506476	2	2	539	16	26315.79
1999000	-4.8175	40.479	-4003.0406140738714	0.0192236	39.965318	2.155801	0.03507175924918671	0.03507175924918671	3	3	539	16	28571.43
2000000	-5.2719	73.8605	-4007.0076571824375	0.01617631	51.325806	2.236735	0.03308504013503544	0.03308504013503544	7	8	937	22	29411.76
2001000	-4.4024	35.7643	-4005.4324729666214	0.01933313	29.588681	3.029475	0.04143836328585594	0.04143836328585594	2	3	545	15	30303.03
2002000	-3.6588	33.1966	-4002.776236980866	0.0386806	10.998013	2.043881	0.040503257147029265	0.040503257147029265	2	2	595	16	30303.03
2003000	-4.7539	82.9365	-4010.0205048198595	0.03063418	38.375906	2.899755	0.11435526911340724	0.07371589967196267	8	12	683	17	31250.0
2004000	-4.5915	117.5908	-4004.8287215406303	0.0275526	34.314471	2.649398	0.12271291623423751	0.05317561437781776	5	17	681	17	32258.06
2005000	-4.5056	101.0623	-4004.1957981576634	0.02510142	32.166971	1.933922	0.08413416681688031	0.045955926095160256	6	14	824	18	35714.29
2006000	-4.676	93.2318	-4011.4460545963707	0.02119766	36.428904	1.941635	0.07676042069445958	0.05334019946384312	7	12	847	17	34482.76
2007000	-4.4275	82.2678	-4003.446810913246	0.02064112	30.215024	2.153333	0.07727577532086899	0.05109191718279976	4	11	702	16	34482.76
2008000	-4.1921	99.3122	-4001.510981727865	0.0330274	24.331502	2.381187	0.13466870138454667	0.05295543189818492	5	16	837	18	38461.54
2009000	-4.6507	108.9889	-4004.62967207872	0.02332015	35.795815	1.992382	0.09659234245664214	0.040226164086486896	4	16	544	16	32258.06
2010000	-4.4974	67.0165	-4002.8405398890764	0.0336302	31.964111	2.394538	0.11921116508306433	0.04882922347388685	6	9	833	18	38461.54
2011000	-4.0419	66.1385	-4005.4593821571007	0.0327759	20.57574	2.298724	0.18109180572857367	0.04550645713209721	4	11	541	16	37037.04
2012000	-3.7677	46.4627	-4004.5459210457566	0.02839545	13.720979	2.165805	0.1564668606990394	0.04183646456189315	6	6	541	16	40000.0
2013000	-5.0507	79.9737	-4004.0713753031164	0.0367005	45.79634	2.833133	0.21551019842946445	0.042554643233517486	7	14	540	16	40000.0
2014000	-4.0915	103.2164	-4010.117680406731	0.0465642	21.814654	3.181436	0.23115999748983634	0.051082436184158864	10	18	742	16	34482.76
2015000	-4.2324	100.0809	-4007.6223242531537	0.03043345	25.338839	1.978255	0.20382945516672757	0.0470291806191627	8	17	571	15	38461.54
2016000	-5.2351	165.0458	-4000.9728462844937	0.0361846	50.404445	2.403449	0.13907636329744516	0.06591088006933053	10	28	929	20	33333.33
2017000	-5.1854	165.5738	-4001.227015177158	0.0356936	49.162253	2.776574	0.17281918936382334	0.06739612664619163	14	28	968	19	28571.43
2018000	-5.1749	186.1088	-4002.97308789901	0.02335637	48.899774	2.203424	0.1865961711779331	0.06843885037929187	12	29	681	17	27777.78
2019000	-4.8921	198.0424	-4011.239248136225	0.02195691	41.831121	2.251238	0.18480811770417135	0.04305171033388997	16	30	759	22	30303.03
2020000	-4.7231	199.9034	-4006.248133347073	0.02347254	37.606079	2.881702	0.19236585691121433	0.04100810856244763	13	31	654	18	29411.76
2021000	-4.7039	225.1499	-4006.520804522659	0.02490504	37.125191	1.753679	0.1953727322930486	0.038299887874562843	15	35	895	23	23809.52
2022000	-5.1659	243.1646	-4002.488877421893	0.02276218	48.676485	3.065373	0.191202747261659	0.05524995318169299	15	37	768	21	28571.43
2023000	-4.6879	212.4148	-4006.0353646414324	0.02210609	36.72584	2.516763	0.2071762348382748	0.05081368232797198	12	33	814	20	26315.79
2024000	-4.3559	154.8756	-4005.3516918748037	0.0448592	28.424574	2.095462	0.20377892639903808	0.08046909548623533	13	27	794	19	28571.43
2025000	-4.7188	117.2377	-4004.938395278921	0.03062814	37.498916	1.950034	0.2295211508503107	0.051519734811042606	7	23	877	21	32258.06
2026000	-4.4013	122.5312	-4003.7346889927717	0.0323474	29.560836	2.388155	0.20274774930034536	0.04445289748072656	7	20	574	15	34482.76
2027000	-4.1404	122.4867	-4005.512637052145	0.03066555	23.038353	2.416743	0.24199385772079504	0.0472246601521427	10	21	641	20	33333.33
2028000	-4.3717	113.2515	-4004.6187110909077	0.0317627	28.820045	2.738005	0.2765310870196769	0.05039778552657251	10	21	884	22	34482.76
2029000	-4.582	106.1918	-4003.2716538569175	0.0465331	34.077387	2.334955	0.2319104827888596	0.041587891512975234	8	19	816	16	35714.29
2030000	-4.0226	84.5338	-4000.5894316169556	0.0457115	20.093901	1.950706	0.27438277283741486	0.041587891512975234	11	16	537	16	40000.0
2031000	-4.4221	109.8173	-4007.2008083394758	0.0491571	30.079728	2.156947	0.2082794178474046	0.03406136085632429	6	19	563	16	34482.76
2032000	-3.9027	90.8702	-4008.522618285181	0.06819	17.095151	1.67437	0.23623914837300805	0.038402304979009816	10	18	734	17	41666.67
2033000	-4.2664	77.6921	-4004.5078869345853	0.0468505	26.186924	1.948717	0.2492932081573135	0.04320198106138758	6	14	641	19	37037.04
2034000	-4.6181	64.0588	-4001.049811910876	0.0467562	34.981228	2.415663	0.22933241939117655	0.04412185365599654	8	11	574	15	38461.54
2035000	-3.7246	89.8789	-4006.4852971289597	0.0624414	12.642664	2.611548	0.3117639712699646	0.04771656517223678	5	19	544	15	43478.26
2036000	-4.0631	78.6135	-4008.3161473781083	0.0407132	21.104684	3.075221	0.21343559047634553	0.039222231974819374	6	14	571	15	34482.76
2037000	-4.2725	130.201	-4006.552570341634	0.02691311	26.340185	2.948763	0.2237494617273437	0.07951983860830017	11	21	693	16	38461.54
2038000	-4.0239	114.5166	-4007.2539545537547	0.02342467	20.12653	2.086447	0.2273337769264836	0.05871522490884054	9	18	902	17	37037.04
2039000	-4.3545	95.5935	-4007.869091478685	0.02272561	28.389871	2.629559	0.2804792989382772	0.04157726025810997	7	16	574	15	37037.04
2040000	-3.7087	69.9819	-4002.2048388666217	0.044191	12.245194	2.263784	0.24025403578412186	0.05113671077134628	7	13	753	18	29411.76
2041000	-3.7309	79.2609	-4003.0169591503573	0.060314	12.800795	2.544608	0.2868824335737244	0.04607241667806346	6	16	682	18	38461.54
2042000	-3.8064	78.457	-4004.413272708316	0.033376	14.687226	2.976866	0.17938129414584375	0.03902684272944214	6	12	545	15	40000.0
2043000	-4.2936	88.5608	-4001.858959499369	0.03000854	26.86787	2.333387	0.1796355747905258	0.03723453981674571	4	14	539	16	40000.0
2044000	-4.0673	89.7117	-4006.8464781552957	0.0522883	21.210916	2.539696	0.16669266141612524	0.04595687792028903	4	15	691	17	35714.29
2045000	-3.9877	75.2856	-4002.2335888596135	0.0296059	19.221366	2.157012	0.15908830603402346	0.04598837450955474	5	11	542	16	34482.76
2046000	-4.9022	125.8691	-4005.06146592375	0.02990517	42.082938	2.660394	0.1826663923946458	0.04098607388839041	8	20	538	16	38461.54
2047000	-4.506	118.7096	-4003.6428208295442	0.0346556	32.178041	2.367929	0.18731715622913633	0.04098607388839041	9	19	715	18	38461.54
2048000	-5.665	113.6423	-4013.1753721025857	0.02252299	61.15369	2.818553	0.2113530208825314	0.04883830857979883	11	19	825	19	33333.33
2049000	-4.2888	139.882	-4012.550806995095	0.0490589	26.746977	2.412942	0.2056976328037567	0.040553104401468226	10	26	861	17	34482.76
2050000	-4.5923	161.3483	-4013.0049811653053	0.0435711	34.334844	2.057289	0.24687785481651908	0.03539317687221167	10	30	552	15	33333.33
2051000	-4.9283	152.3893	-4012.9428722423295	0.02821549	42.736833	2.50726	0.23218965611863887	0.045736496281697646	10	27	602	15	32258.06
2052000	-4.8036	157.0059	-4011.0643740677397	0.0426593	39.618812	2.882642	0.2621515459223762	0.039405457322397065	11	30	541	16	35714.29
2053000	-4.1478	165.465	-4009.4041621122365	0.0512839	23.223988	2.350758	0.24561687805772126	0.042625687073404826	15	32	547	15	30303.03
2054000	-4.3219	178.385	-4013.0098954501286	0.0518733	27.575963	3.104977	0.24246992853567734	0.03887921914003073	8	35	538	16	31250.0
2055000	-4.3513	136.4534	-4011.0716471256483	0.0393402	28.310267	2.557045	0.24278418906318833	0.03304883155916795	8	26	538	16	33333.33
2056000	-4.235	155.1708	-4005.440885851479	0.0445852	25.404251	2.390473	0.27194632179051853	0.040608070533723076	13	29	536	16	32258.06
2057000	-4.4531	118.1688	-4009.7277807781197	0.0363912	30.856771	2.269683	0.23591498499056462	0.03359938495249791	8	20	539	16	34482.76
2058000	-4.4204	147.8418	-4008.2746577284843	0.03155341	30.038726	2.056336	0.23413196588815344	0.0350491530308338	8	26	539	16	35714.29
2059000	-4.8109	190.7777	-4006.9970918316626	0.0328805	39.799541	2.747301	0.26423006122628406	0.03855269535846696	13	34	536	16	31250.0
2060000	-4.6677	157.2976	-4007.6450862742986	0.0415663	36.220976	2.306544	0.266140346778914	0.04184108814933163	7	28	539	16	27777.78
2061000	-4.5089	176.6426	-4009.0315645029395	0.02974245	32.25152	2.511588	0.2492977583329973	0.04280613983229153	12	31	682	20	30303.03
2062000	-4.679	143.4134	-4008.6136958540965	0.0398842	36.50234	1.837665	0.25256632931249734	0.058795582383828246	13	27	683	17	31250.0
2063000	-4.1711	173.7465	-4013.888438937782	0.0372979	23.806261	2.536742	0.2535128243562591	0.05753766029374741	14	30	830	18	27777.78
2064000	-5.1545	180.8939	-4012.6605566061176	0.032624	48.389464	2.143925	0.28908167708214755	0.048318008934341856	14	31	937	21	28571.43
2065000	-5.0359	163.1471	-4014.0469614816698	0.0322645	45.424479	2.604282	0.24807626045069794	0.05816138657380325	11	30	697	16	31250.0
2066000	-4.2443	146.4939	-4011.5695323063633	0.02601173	25.634575	2.266269	0.22925124369070268	0.03774570808423235	8	26	804	19	30303.03
2067000	-4.5594	152.0541	-4012.901683997699	0.0336745	33.513494	2.568109	0.24434626660092257	0.051912156265812484	7	27	841	20	33333.33
2068000	-4.4599	136.0796	-4013.825329486835	0.02901423	31.025544	1.751257	0.20489407257399417	0.038130844795682996	10	22	673	18	34482.76
2069000	-4.4215	167.7029	-4008.694689992301	0.02948052	30.065931	2.40107	0.2311854832557677	0.06042161945463592	14	28	1152	22	32258.06
2070000	-4.6384	162.4582	-4006.1062071224237	0.0367772	35.487181	3.211986	0.1917900150826023	0.045933432198922756	13	26	1123	25	14492.75
2071000	-4.1964	152.4409	-4005.92024130922	0.02858207	24.439273	2.277137	0.2044147939487992	0.06911962289065451	15	24	879	23	24390.24
2072000	-4.4367	152.2504	-4003.074268729407	0.02499477	30.446602	2.76426	0.20810245445628392	0.045430409461836636	8	24	700	16	30303.03
